id;question;predicate;subject
57839;which type of music is sportin' life associated with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sportin'_Life_(Weather_Report_album)
22274;WHo directed too beautiful for you;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Too_Beautiful_for_You
00726;whirl tour is what type of video game?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Whirl_Tour
05210;What kind of music is classical variations and themes;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Classical_Variations_and_Themes
53771;where is the vehicle assembly building located;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Vehicle_Assembly_Building
31978;Where was Nasser el Sonbaty born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Nasser_El_Sonbaty
00567;what type of show is manimal;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Manimal
09528;Where is michael steven buble from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Michael_Bublé
25883;Which state was michael gungor born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Michael_Gungor
56926;what position does randy mann play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Randy_Mann
55195;where was arjan beqaj's place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Arjan_Beqaj
07345;what is  brian calhoun football position;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Brian_Calhoun
05385;what country was carlos conca born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Carlos_Conca
74271;where was greg brooks born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Greg_Brooks_(American_football)
66963;What language do the characters speak in a social celebrity;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/A_Social_Celebrity
41905;what language is spoken throughout the movie called the hunt for gollum;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/The_Hunt_for_Gollum
39783;Where did snake wiltse pass away?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Snake_Wiltse
13427;what position did bill bowler play in ice hockey?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Bill_Bowler
10494;Where was chuck coles born;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Chuck_Coles
42672;What position did alain gouamene used to play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Alain_Gouaméné
23082;what music genre is in the woods...;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/In_the_Woods...
14652;who wrote milan?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Milan_(1995_film)
20210;in which popular city in Scandinavia was gunnel vallquist born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Gunnel_Vallquist
25871;What time zone is oxford in?;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Oxford,_North_Carolina
60254;where is the g.a.r. hall and museum located;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/G.A.R._Hall_and_Museum
35380;what position does manuel coppola play at in soccer?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Manuel_Coppola
48897;Where is hasan sonmez from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Hasan_Sönmez
73324;what is the label that linda davis is an artist of;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Linda_Davis
60656;Who produced labor day;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Labor_Day_(film)
49598;What football position does darren barnard play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Darren_Barnard
05480;The album lagrimas de sangre is considered to be in what genre of music?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Lágrimas_De_Sangre
71155;what is the position of skeeter shelton?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Skeeter_Shelton
23990;what type of game is shade: wrath of angels;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Shade:_Wrath_of_Angels
65959;What kind of tv program is frasier?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Frasier
67978;what position does samuel itondo play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Samuel_Itondo
47934;where was alfonso ii, count of provence given birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Alfonso_II,_Count_of_Provence
28118;Which French city was hercules brabazon brabazon born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Hercules_Brabazon_Brabazon
15623;who was the creator of charade;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Charade_(1963_song)
19541;what is the place of birth for mark koevermans;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Mark_Koevermans
10303;where did andrew bennison die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Andrew_Bennison
68229;what kind of music does brett kull sing?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Brett_Kull
63202;what position did cary williams play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Cary_Williams
68068;where was jean monier born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jean_Monier
05079;What's the time zone in russell;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Russell,_Kansas
07150;otto ammon died here;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Otto_Ammon
28894;which country is silkville located in?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Silkville,_Kansas
56669;what city in the United states did adolph e. borie die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Adolph_E._Borie
48555;what position does niweat siriwong play in soccer?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Niweat_Siriwong
72648;what genre is the book tarzan triumphant;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Tarzan_Triumphant
49246;which label is bobby lord signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Bobby_Lord
29112;what kind of music does pennywise (band) perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Pennywise_(band)
11645;Where did heller originat;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Heller_(band)
35667;is mark portmann pop music or classical;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mark_Portmann
66138;where is the hsbc arena (rio de janeiro) located?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/HSBC_Arena
28789;What author wrote by heresies distressed?;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/By_Heresies_Distressed
31136;Where was jonay hernandez born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jonay_Hernández
56549;What kind of book is spirit of the wind;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Spirit_of_the_Wind_(novel)
24729;where in england did maurice binder die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Maurice_Binder
45071;who was the executive producer for analyze that;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Analyze_That
51008;Where was kai born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Kai_(wrestler)
37318;What type of music is recorded on cracking under pressure;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Cracking_Under_Pressure
24828;where is dartmouth located;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/The_Dartmouth_(Indianapolis,_Indiana)
07434;where was the death place of giovanni paolo colonna;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Giovanni_Paolo_Colonna
71997;whats the language in the film called  bekas;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Bekas_(film)
26454;What kind of music is the album know hope collective?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Know_Hope_Collective_(album)
23359;In what New York neighborhood was kevin dobson born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Kevin_Dobson
71799;what is nick menza's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Nick_Menza
68562;where did anton hay begin his or her life;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Anton_Hay
63141;what position does aleksandr kishinevsky play in football?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Aleksandr_Kishinevsky
03071;which genre of music does a mark, a mission, a brand, a scar belong to?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/A_Mark,_a_Mission,_a_Brand,_a_Scar
14326;What is the genre of the album let it break;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Let_It_Break
33482;What is david williams's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/David_Williams_(ice_hockey)
59075;What position does james dudgeon play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/James_Dudgeon
59709;which state is one block radius from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/One_Block_Radius
11245;which label is todd terry signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Todd_Terry
56193;Who produced infernal affairs?;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Infernal_Affairs
40986;what is herbert ross' nationality;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Herbert_Ross
60904;where was sonny werblin brought into the world;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sonny_Werblin
02659;what type of music is featured in sonicflood;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sonicflood_(album)
48242;which city was susumu matsushima born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Susumu_Matsushima
64774;full throttle: all-american racing is what type of computer videogame;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Full_Throttle:_All-American_Racing
23692;Name the label for the artist DJ Riddler.;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/DJ_Riddler
74643;Where was james vaughan born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/James_Vaughan_(footballer,_born_1988)
59242;Which position in football does norman holmes play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Norman_Holmes
66460;where was kennie steenstra born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Kennie_Steenstra
64870;who is the record label of melanie fiona?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Melanie_Fiona
71713;Where was marion bauer born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Marion_Bauer
49687;what style of music does foxes belong to?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Foxes_(singer)
10663;what was the place of birth of cristian vella;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Cristian_Vella
63852;What position does jaye chapman play in baseball;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Jaye_Chapman
21965;What is the genre of the album mountain tracks, volume 3;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mountain_Tracks:_Volume_3
25557;what is the label that nancy sinatra is under?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Nancy_Sinatra
74395;what kind of book is mister monday?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Mister_Monday
75419;what position does umberto caligaris play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Umberto_Caligaris
46946;What position does footballer john byrne play on his team?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/John_Byrne_(footballer,_born_1961)
39473;where is jorgen beck's place of death?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Jørgen_Beck
53730;what book genre is the lost symbol;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Lost_Symbol
65250;What is the genre of the book dragons of argonath;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Dragons_of_Argonath
69233;What style of music is the album one nation underground?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/One_Nation_Underground_(Ill_Niño_album)
70357;what country did solomon robert dresser die in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Solomon_Robert_Dresser
58135;What kind of music is the album mi sueno?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mi_Sueño_(Marlon_album)
21366;which football position is joe krakoski charged of;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Joe_Krakoski_(linebacker)
36434;"What genre of book is ""Black & Blue""?";http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Black_&_Blue_(Rankin_novel)
33410;What genre of book is the thing about jane spring;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Thing_About_Jane_Spring
34914;Where in california did richard friederich arens die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Richard_Friederich_Arens
42679;what genre of music does the album world tour 1980 belong to?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/World_Tour_1980
68520;What position does daniel bierofka play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Daniel_Bierofka
35211;what was david m. ronne's place of death?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/David_M._Ronne
12147;where is the lyric opera house located in;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Modell_Performing_Arts_Center
52772;What genre of album is nina simone in concert?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Nina_Simone_in_Concert
70407;where was mina (singer) born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Mina_(singer)
10917;what type of music is played in lenka;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Lenka_(album)
03752;what language do spanish people of filipino ancestry speak?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Spanish_people_of_Filipino_ancestry
35340;what position does tom brighton play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Tom_Brighton
25213;what kind of music is sex pistols recognized for;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sex_Pistols
31798;Where did werner abrolat die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Werner_Abrolat
22834;Which city are the charmont apartments located in;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Charmont_Apartments
03153;where was gary william friedman born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Gary_William_Friedman
28332;where is goodyear airdock found;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Goodyear_Airdock
59535;what kind of video game is vietcong 2;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Vietcong_2
45729;What is natalie browne's nationality;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Natalie_Browne
10980;What type of book is grace abounding to the chief of sinners?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Grace_Abounding_to_the_Chief_of_Sinners
65798;what type of music does the brian jonestown massacre play?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Brian_Jonestown_Massacre
21591;Where is rodney street, liverpool?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Rodney_Street,_Liverpool
66517;in what language is the film mirai ninja;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Mirai_Ninja_(film)
48504;where was nugzar kvirtiya born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Nugzar_Kvirtia
34564;which language is spoken in the movie in the winter dark;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/In_the_Winter_Dark_(film)
47060;Where in the world was nikola stipic born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Nikola_Stipić
11987;who was the lyricist for the song all night long;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/All_Night_Long_(All_Night)
71431;Where is artist john shannon from?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/John_Shannon_(musician)
08246;which country is leo kanner from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Leo_Kanner
08796;what type of music does colin lester make?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Colin_Lester
53253;is dragonslayer heavy metal or pop rock;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dragonslayer_(Dream_Evil_album)
26960;where was claudia morgan born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Claudia_Morgan
50362;Which genre of book is the picture of dorian gray;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Picture_of_Dorian_Gray
60591;who directed the film the out-of-towners;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/The_Out-of-Towners_(1970_film)
55052;where in the united states was larry ridley born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Larry_Ridley
03869;what type of video game is blaster master;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Blaster_Master
14828;What is the genre of the album trout mask replica;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Trout_Mask_Replica
11019;what type of album is  moloch: book of angels, volume 6;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Moloch:_Book_of_Angels_Volume_6
46656;who wrote lyrics to burning in the skies?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Burning_in_the_Skies
04782;which city was a. s. mike monroney born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Mike_Monroney
16023;Where was eleazer mccomb born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Eleazer_McComb
23746;which language is primarily used in questo amore ai confini del mondo;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Questo_amore_ai_confini_del_mondo
00313;Where is ottilie assing from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Ottilie_Assing
41321;what genre of music does de phazz create;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/De-Phazz
21835;where was the location of birth for musashi;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Musashi_(kickboxer)
25068;what kind of game is the cosmic balance;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Cosmic_Balance
24962;what genre is the artist morningwood;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Morningwood
72067;in what state would you find san isabel national forest;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/San_Isabel_National_Forest
70784;where did hibari misora die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Hibari_Misora
71358;what city and state did  richard k. sorenson die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Richard_K._Sorenson
24762;Where was marcel hillaire born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Marcel_Hillaire
72862;what kind of music is on the great escape?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Great_Escape_(Ilse_DeLange_album)
56698;what position does erwin gehrke play in football;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Erwin_Gehrke
65956;Where was sania saeed born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sania_Saeed
07772;where did chronicfuture originally come from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Chronic_Future
11481;who wrote lyrics for mona lisa;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Mona_Lisa_(Nat_King_Cole_song)
57457;where in California was don francis born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Don_Francis
23962;what type of music is the bears for lunch?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Bears_for_Lunch
53526;what city was august endell born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/August_Endell
09557;Where did walter valdi die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Walter_Valdi
22210;What style of music is the album sing to god (part 2)?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sing_to_God
66010;Which football position does indrit fortuzi play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Indrit_Fortuzi
23419;which language is spoken in the movie chhota bheem & ganesh;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Chhota_Bheem_&_Ganesh
00925;what time zone includes hudson falls, new york;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Hudson_Falls,_New_York
02499;allen ross culpepper  was born in what US state;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Allen_Ross_Culpepper
47977;what position did mauro guevgeozian play football in?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Mauro_Guevgeozián
45276;what language is spoken in the barton mystery;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/The_Barton_Mystery_(1932_film)
29990;what is the indonesian hometown of mulan jameela?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Mulan_Jameela
05333;too late... no friends belongs to which music genre?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Too_Late..._No_Friends
14336;where in utah did margaret young taylor die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Margaret_Young_Taylor
42205;What genre is the book weaver from;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Weaver_(Baxter_novel)
30856;what music genre is live from austin, tx;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Live_from_Austin,_TX_(John_Mayall_album)
35121;Where was avi buffalo born?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Avi_Buffalo
15061;What kind of music does witch record?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Witch_(band)
70037;Where is Guilford located?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Guilford_(Frederick,_Maryland)
55450;Where did boris karloff die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Boris_Karloff
57149;which country is andrei kirilenko from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Andrei_Kirilenko
58861;Where did rian james;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Rian_James
14386;what football position does charlie powell play at?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Charlie_Powell
41082;which soccer position is played by emmanuel osei;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Emmanuel_Osei
10361;Is the gresham flyers signed to universal or warner brothers;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/The_Gresham_Flyers
12211;what type of novel is the brush-off;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Brush-Off
29004;what genre does bernie calvert perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Bernie_Calvert
40975;where did fayray originate;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Fayray
13472;What country is pilot crater in;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Pilot_crater
52773;what position does samuel galindo play in soccer?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Samuel_Galindo
26589;where did henry aldous dixon die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Henry_Aldous_Dixon
37964;which soccer position does clayton mcdonald play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Clayton_McDonald
14869;What genre is the album young and rich from;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Young_and_Rich
73076;what is robin m. hochstrasser place of birht;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Robin_M._Hochstrasser
49930;what type of musical genre does  ron thal create;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Ron_%22Bumblefoot%22_Thal
27728;What is the origin of ron strykert?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Ron_Strykert
40774;Who directed stop, look and listen;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Stop,_Look_and_Listen_(film)
51331;what genre is major/minor;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Major/Minor_(album)
53519;what genre is the album sunn amps and smashed guitars live;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sunn_Amps_and_Smashed_Guitars
44543;What is the nationality of oleh shelayev?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Oleh_Shelayev
62340;what kind of music is the album mockingbird;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mockingbird_(Derek_Webb_album)
39406;what type of music can be found on the album hell chose me;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Hell_Chose_Me
60568;who was hard target written by;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Hard_Target
67460;which record is created by peter watts;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Pete_Overend_Watts
65437;what position does ed hutchinson play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Ed_Hutchinson
26568;what time zone is point baker located;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Point_Baker,_Alaska
10734;who was the author of the company;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/The_Company_(Ehrlichman_novel)
42261;Where was clementine churchill when they died;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Clementine_Churchill
73062;where did ludwig donath breathe his last breath;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ludwig_Donath
56580;does harry sheppard play jazz or rock music;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Harry_Sheppard_(musician)
06187;what position does rene renno play in football;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/René_Renno
56813;what genre of music does johan sara jr. create;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Johan_Sara
31877;which county is stony brook state park located in?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Stony_Brook_State_Park
51468;who composed love is a stranger;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Love_Is_a_Stranger
69626;who is the executive producer of the movie starsky & hutch?;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Starsky_&_Hutch_(film)
08464;where did smoke city originate from?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Smoke_City
57319;which netflix genre is the title maria isabel;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/María_Isabel_(1997_telenovela)
28946;what soccer position does manuel kante play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Manuel_Kanté
48841;What is the genre of music created by sugarfree;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sugarfree_(band)
36885;what type of music does adrian smith play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Adrian_Smith
23715;what is bobby abreu baseball position;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Bobby_Abreu
36757;what type of book is the saint in miami?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Saint_in_Miami
42296;What is the genre of music by neil mitchell;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Neil_Mitchell_(musician)
47350;what is bobby ayala baseball position;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Bobby_Ayala
74341;what type of music does saori yuki make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Saori_Yuki
58537;what kind of music is colette carr associated with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Colette_Carr
36364;where was frank cornish, jr. born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Frank_Cornish,_Jr.
17231;what type of rock is on the album  peter gabriel;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Peter_Gabriel_(1980_album)
72455;What genre does harvey shapiro perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Harvey_Shapiro_(musician)
31201;Where was robert william wilcox's place of death?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Robert_William_Wilcox
56573;which language is used in my lucky star;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/My_Lucky_Star_(TV_series)
75581;what kinds of music is created by marshall crenshaw;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Marshall_Crenshaw
20136;what is the music label in which patto works under;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Patto
73726;what city and state did  jerry wallace pass away;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Jerry_Wallace
01366;Where was mohan upreti born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Mohan_Upreti
61017;which island nation was the birthplace of ray watts?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Ray_Watts_(singer)
