question;predicate
Name a song written by George Harrison?;http://dbpedia.org/ontology/writer
What is a album within the world music genre?;http://dbpedia.org/ontology/genre
what type of music is played in lenka;http://dbpedia.org/ontology/genre
what is the place of birth for  ernestine anderson;http://dbpedia.org/ontology/birthPlace
what language is as far as my feet will carry me in?;http://dbpedia.org/ontology/language
What kind of album is the barn sessions;http://dbpedia.org/ontology/genre
what genre does the artist chieko kawabe perform;http://dbpedia.org/ontology/genre
what type of music is basie land;http://dbpedia.org/ontology/genre
which city and country did akkineni nageswara rao die in;http://dbpedia.org/ontology/deathPlace
what position does dave lutz play?;http://dbpedia.org/ontology/position
what is an example of a punk rock artist?;http://dbpedia.org/ontology/genre
what position does chicken hawks play;http://dbpedia.org/ontology/position
what type of music is asa;http://dbpedia.org/ontology/genre
What is the name of a book that is considered to be speculative fiction;http://dbpedia.org/ontology/literaryGenre
which city was david berman born;http://dbpedia.org/ontology/birthPlace
Where was policarpo bonilla born;http://dbpedia.org/ontology/birthPlace
Who is a musician born in boston;http://dbpedia.org/ontology/birthPlace
what continent is robert helpmann from;http://dbpedia.org/ontology/birthPlace
Where was kevin nancekivell born;http://dbpedia.org/ontology/birthPlace
In what country did habibullah pass away?;http://dbpedia.org/ontology/deathPlace
is mark portmann pop music or classical;http://dbpedia.org/ontology/genre
what location is in the eastern european time zone;http://dbpedia.org/ontology/timeZone
Where was alex holmes born;http://dbpedia.org/ontology/birthPlace
what type of show is the lying game?;http://dbpedia.org/ontology/genre
What's an art rock from london;http://dbpedia.org/ontology/genre
What kind of rock is played on hemi-vision;http://dbpedia.org/ontology/genre
Where did richard stannard start;http://dbpedia.org/ontology/hometown
What label is mgi affiliated with?;http://dbpedia.org/ontology/recordLabel
who created the song  the tracks of my tears;http://dbpedia.org/ontology/writer
which city did frazier thomas die;http://dbpedia.org/ontology/deathPlace
Where was xuan xuan born?;http://dbpedia.org/ontology/birthPlace
where did eduard von hofmann pass away;http://dbpedia.org/ontology/deathPlace
what is a novel by virginia woolf;http://dbpedia.org/ontology/literaryGenre
What football position does henri scheweleff play?;http://dbpedia.org/ontology/position
Where was evan ross birthed?;http://dbpedia.org/ontology/birthPlace
What is the name of a rock music musician who is also the drummer for Counting Crows?;http://dbpedia.org/ontology/genre
Where was nazir latif born?;http://dbpedia.org/ontology/birthPlace
which label does  mark with the mad hair belong to;http://dbpedia.org/ontology/recordLabel
Where was alex stokes born?;http://dbpedia.org/ontology/birthPlace
What genre of music is the album sprawiedliwosc?;http://dbpedia.org/ontology/genre
which song was written by robert palmer;http://dbpedia.org/ontology/writer
What kind of music does guster make;http://dbpedia.org/ontology/genre
What kind of music does titospace play?;http://dbpedia.org/ontology/genre
Which genre of music is on the album sunburst and snowblind;http://dbpedia.org/ontology/genre
What's a track written by kelly clarkson;http://dbpedia.org/ontology/writer
where did jacob mueller pass away;http://dbpedia.org/ontology/deathPlace
what kind of video game is wild arms xf;http://dbpedia.org/ontology/genre
name a baseball player who played the position left fielder.;http://dbpedia.org/ontology/position
who wrote dirty work;http://dbpedia.org/ontology/writer
What kind of music does malcolm mclaren make;http://dbpedia.org/ontology/genre
what is the genre of the album its not over;http://dbpedia.org/ontology/genre
Where did abdullah al-harari die;http://dbpedia.org/ontology/deathPlace
what music genre does ida (band) create;http://dbpedia.org/ontology/genre
who was the director for the day after tomorrow;http://dbpedia.org/ontology/director
What's a famous attraction in paris;http://dbpedia.org/ontology/location
which label does eddie rabbitt release music on;http://dbpedia.org/ontology/recordLabel
who was the producer of the movie  pinjra;http://dbpedia.org/ontology/producer
what is a 1980 speculative fiction book;http://dbpedia.org/ontology/literaryGenre
which country is louis bertignac from;http://dbpedia.org/ontology/birthPlace
where did andy thompson pass away;http://dbpedia.org/ontology/deathPlace
what movie did liliana cavani direct?;http://dbpedia.org/ontology/director
where dide pietro i orseolo die;http://dbpedia.org/ontology/deathPlace
who likes to play rock music;http://dbpedia.org/ontology/genre
What genre is the album def jams rush hour?;http://dbpedia.org/ontology/genre
what is elisabetta canalis' place of birth?;http://dbpedia.org/ontology/birthPlace
Where did julius l. chambers die?;http://dbpedia.org/ontology/deathPlace
where was amro el geziry born?;http://dbpedia.org/ontology/birthPlace
Which position does edin husic;http://dbpedia.org/ontology/position
what music does michael moon perform;http://dbpedia.org/ontology/genre
What genre of music is on the album d. i. go pop;http://dbpedia.org/ontology/genre
trey anastasio is under what record label;http://dbpedia.org/ontology/recordLabel
Which language is tads swimming hole in;http://dbpedia.org/ontology/language
Which 1954 film did carlos schlieper directed?;http://dbpedia.org/ontology/director
who was the producer for a boy named charlie brown;http://dbpedia.org/ontology/producer
Name a tourist attraction in bologna;http://dbpedia.org/ontology/location
where did fritz riess pass away;http://dbpedia.org/ontology/deathPlace
what kind of movie is lightspeed;http://dbpedia.org/ontology/genre
What type of music does the artist melody make;http://dbpedia.org/ontology/genre
where did martin john spalding breathe his final breath;http://dbpedia.org/ontology/deathPlace
tomas bagi was born in which city in Slovakia?;http://dbpedia.org/ontology/birthPlace
who produced hit him again;http://dbpedia.org/ontology/producer
Which position does kim clackson play in hockey;http://dbpedia.org/ontology/position
what genre is the album fears under?;http://dbpedia.org/ontology/genre
where did guthrie mcclintic die;http://dbpedia.org/ontology/deathPlace
Who composed the song move for me;http://dbpedia.org/ontology/writer
What's a city in north american central time zone;http://dbpedia.org/ontology/timeZone
Where on the east coast was h. bruce humberstone born?;http://dbpedia.org/ontology/birthPlace
what is jules de trooz nationality;http://dbpedia.org/ontology/birthPlace
Where is the outline from?;http://dbpedia.org/ontology/hometown
which music is composed by lou reed;http://dbpedia.org/ontology/writer
What kind of music is wanted dead or alive?;http://dbpedia.org/ontology/genre
which city was polina jelizarova born in;http://dbpedia.org/ontology/birthPlace
What is an album of the genre merengue music?;http://dbpedia.org/ontology/genre
what did leonard cohen compose;http://dbpedia.org/ontology/writer
who is an artist in pop music;http://dbpedia.org/ontology/genre
What is the baseball position played by harry stanton;http://dbpedia.org/ontology/position
In which country was alexander imich born?;http://dbpedia.org/ontology/birthPlace
dajas book was written in which language?;http://dbpedia.org/ontology/language
who wrote kids in the hall: brain candy;http://dbpedia.org/ontology/writer
what country does franco amoroso claim nationality;http://dbpedia.org/ontology/birthPlace
What genre of music is the album guitar?;http://dbpedia.org/ontology/genre
what's a good genre description of the artist palisades;http://dbpedia.org/ontology/genre
What label signed the desert rose band;http://dbpedia.org/ontology/recordLabel
what's a town located in the san fernando valley;http://dbpedia.org/ontology/location
what position does john cangelosi play in baseball;http://dbpedia.org/ontology/position
What is the title of a book written by author r. l. stine?;http://dbpedia.org/ontology/author
augspurger grist mill is located where?;http://dbpedia.org/ontology/location
what movie did dax shepard direct?;http://dbpedia.org/ontology/director
what title is considered nu metal music;http://dbpedia.org/ontology/genre
Which film was beverley cross credited as a contributor for?;http://dbpedia.org/ontology/writer
Where was hans lachmann-mosse born;http://dbpedia.org/ontology/birthPlace
who was born in patchogue, new york;http://dbpedia.org/ontology/birthPlace
what kind of game is ottomatic;http://dbpedia.org/ontology/genre
what is an outsider music album called;http://dbpedia.org/ontology/genre
What is abdul rahman al-amoudi's nationality;http://dbpedia.org/ontology/birthPlace
What position does kelly shoppach play in baseball;http://dbpedia.org/ontology/position
which actress and signer was born in eugene, oregon;http://dbpedia.org/ontology/birthPlace
where in california did leona roberts die?;http://dbpedia.org/ontology/deathPlace
what city did jozef poniatowski die in;http://dbpedia.org/ontology/deathPlace
what style of show is super friends in?;http://dbpedia.org/ontology/genre
what is an album in the genre screamo;http://dbpedia.org/ontology/genre
What position does john tresvant play in basketball;http://dbpedia.org/ontology/position
where was jonas lie born;http://dbpedia.org/ontology/birthPlace
What soccer position does matt heath play;http://dbpedia.org/ontology/position
who produced barb wire;http://dbpedia.org/ontology/producer
who wrote under the green star;http://dbpedia.org/ontology/author
where was bob stewart born?;http://dbpedia.org/ontology/birthPlace
what artist is signed with victory records?;http://dbpedia.org/ontology/recordLabel
Which genre of music is gary hoey known for?;http://dbpedia.org/ontology/genre
who is a rock music artist?;http://dbpedia.org/ontology/genre
what position does john woodcock play in football;http://dbpedia.org/ontology/position
where was beulah louise henry born;http://dbpedia.org/ontology/birthPlace
which film did gwyneth hughes write;http://dbpedia.org/ontology/writer
Name a country music song from the 2011 single by Alan Jackson.;http://dbpedia.org/ontology/genre
what time zone is denver located?;http://dbpedia.org/ontology/timeZone
what is a book by laura ingalls wilder;http://dbpedia.org/ontology/author
What group was under the warner bros. record label?;http://dbpedia.org/ontology/recordLabel
Who is an person that was born in belgrade;http://dbpedia.org/ontology/birthPlace
what type of game is wcw nitro;http://dbpedia.org/ontology/genre
Name a person born in Newport.;http://dbpedia.org/ontology/birthPlace
What sort of music does doctors of madness play;http://dbpedia.org/ontology/genre
did chris sullivan play defensive end or pitcher;http://dbpedia.org/ontology/position
what is a film by butch hartman;http://dbpedia.org/ontology/director
where was lee peacock born;http://dbpedia.org/ontology/birthPlace
which time zone is moose lake a part of;http://dbpedia.org/ontology/timeZone
Where did william wollaston die?;http://dbpedia.org/ontology/deathPlace
Where did colette brosset die;http://dbpedia.org/ontology/deathPlace
what is an example of a fighting game?;http://dbpedia.org/ontology/genre
What languages do yugoslavs speak;http://dbpedia.org/ontology/language
Where was jerome mcdougle born;http://dbpedia.org/ontology/birthPlace
what genre of music is undead indeed;http://dbpedia.org/ontology/genre
what is sophie zelmani's european origin?;http://dbpedia.org/ontology/birthPlace
what kind of game is fez?;http://dbpedia.org/ontology/genre
what type of game is b.c. ii: grogs revenge;http://dbpedia.org/ontology/genre
Where was lee taemin's place of birth?;http://dbpedia.org/ontology/birthPlace
who was born in nantes?;http://dbpedia.org/ontology/birthPlace
what city is st. charles-muller's hotel located;http://dbpedia.org/ontology/location
name a program under the genre action.;http://dbpedia.org/ontology/genre
what music genre does pusherman perform;http://dbpedia.org/ontology/genre
What professor was born in brooklyn?;http://dbpedia.org/ontology/birthPlace
what songs have alan menken composed?;http://dbpedia.org/ontology/writer
what type of tv program is  paw patrol;http://dbpedia.org/ontology/genre
Where did fulvia die;http://dbpedia.org/ontology/deathPlace
where did mark belanger die;http://dbpedia.org/ontology/deathPlace
the seekers is what genre of book;http://dbpedia.org/ontology/literaryGenre
What composition did David Bowie compose?;http://dbpedia.org/ontology/writer
where is annet artani originally from;http://dbpedia.org/ontology/hometown
Where did princess maria luisa carlota of parma die;http://dbpedia.org/ontology/deathPlace
Where did gottfried august homilius die;http://dbpedia.org/ontology/deathPlace
what is peter odemwingies soccer position;http://dbpedia.org/ontology/position
where was ilija mitic born;http://dbpedia.org/ontology/birthPlace
what film is considered bollywood?;http://dbpedia.org/ontology/language
what is a movie directed by gordon douglas;http://dbpedia.org/ontology/director
who is the author of probability sun?;http://dbpedia.org/ontology/author
where is peter evrard originally from;http://dbpedia.org/ontology/hometown
what position does eric dade play in football;http://dbpedia.org/ontology/position
what kind of music does apocalyptica play;http://dbpedia.org/ontology/genre
what is an episode written by jonathan prince;http://dbpedia.org/ontology/writer
what genre music is loyal to the game?;http://dbpedia.org/ontology/genre
Where was robert vallee born;http://dbpedia.org/ontology/birthPlace
what type of music is on the album winterwunderland;http://dbpedia.org/ontology/genre
what kind of album is living in the past;http://dbpedia.org/ontology/genre
the birthplace of donald gibb is what city?;http://dbpedia.org/ontology/birthPlace
who is an artist that is under mgm records;http://dbpedia.org/ontology/recordLabel
who wrote the book success;http://dbpedia.org/ontology/author
which author was born in bristol?;http://dbpedia.org/ontology/birthPlace
who is a person born in minsk;http://dbpedia.org/ontology/birthPlace
Which position is played by johnny carey;http://dbpedia.org/ontology/position
Which country is billy gilman originally from?;http://dbpedia.org/ontology/hometown
who was the composer of the song apologize;http://dbpedia.org/ontology/writer
who produced the film year one;http://dbpedia.org/ontology/producer
what is the nationality of piet steenbergen?;http://dbpedia.org/ontology/birthPlace
what is the name of a baseball player whose position was as a pitcher;http://dbpedia.org/ontology/position
What is the nationality of ty warner;http://dbpedia.org/ontology/birthPlace
what is a country rock album by willie nelson;http://dbpedia.org/ontology/genre
Who is an artist known to be signed to emi?;http://dbpedia.org/ontology/recordLabel
who was born in canberra;http://dbpedia.org/ontology/birthPlace
Which city was sashi reddi born in;http://dbpedia.org/ontology/birthPlace
Name the label that signed ray smith;http://dbpedia.org/ontology/recordLabel
where in the united states was irving gertz born?;http://dbpedia.org/ontology/birthPlace
what music does thebigsir play?;http://dbpedia.org/ontology/genre
what film was  david ayer the producer of;http://dbpedia.org/ontology/producer
which british classical music artist sings operatic soprano?;http://dbpedia.org/ontology/genre
where was elvezia michel-baldini born?;http://dbpedia.org/ontology/birthPlace
What genre of music is on the album when the world comes down;http://dbpedia.org/ontology/genre
who composed love is a stranger;http://dbpedia.org/ontology/writer
What genre is ketil bjornstad know for?;http://dbpedia.org/ontology/genre
which position did jason botts play in the american league;http://dbpedia.org/ontology/position
which album falls under the genre of jazz music;http://dbpedia.org/ontology/genre
what program is from the genre game show;http://dbpedia.org/ontology/genre
what artist is on the record label byo records?;http://dbpedia.org/ontology/recordLabel
What's a pop music album written by kaizer allen;http://dbpedia.org/ontology/genre
what tv program is in the genre comedy;http://dbpedia.org/ontology/genre
which soccer position does clayton mcdonald play;http://dbpedia.org/ontology/position
what is lee meager's place of birth;http://dbpedia.org/ontology/birthPlace
What kind of music is gravity the seducer;http://dbpedia.org/ontology/genre
what type of video game is highway hunter;http://dbpedia.org/ontology/genre
Who would be rock and roll;http://dbpedia.org/ontology/genre
What is the name of the film direceted by michael haneke?;http://dbpedia.org/ontology/director
who wrote housekeeping vs. the dirt;http://dbpedia.org/ontology/author
what type of music is on git;http://dbpedia.org/ontology/genre
Name a person born in montevideo;http://dbpedia.org/ontology/birthPlace
What genre of music is cal tjader;http://dbpedia.org/ontology/genre
What Chinese footballer was born in dalian?;http://dbpedia.org/ontology/birthPlace
what is a speculative fiction book?;http://dbpedia.org/ontology/literaryGenre
what position does george kerr play;http://dbpedia.org/ontology/position
what language do iowa people speak?;http://dbpedia.org/ontology/language
who is a country artist?;http://dbpedia.org/ontology/genre
what position on the field does damien tixier play;http://dbpedia.org/ontology/position
where was billy greer given birth;http://dbpedia.org/ontology/birthPlace
what kinds of music is from under the bleachers;http://dbpedia.org/ontology/genre
What music genre is the artist Metaform?;http://dbpedia.org/ontology/genre
where was moritz traube deceased;http://dbpedia.org/ontology/deathPlace
Where is supertramp from;http://dbpedia.org/ontology/hometown
What's a hip hop soul album;http://dbpedia.org/ontology/genre
which city is jay dee daugherty from;http://dbpedia.org/ontology/hometown
who is a rhythm and blues artist;http://dbpedia.org/ontology/genre
What kind of music is a complete ~all singles~;http://dbpedia.org/ontology/genre
Where did tzavalas karousos die;http://dbpedia.org/ontology/deathPlace
Who is someone that was born in chesterfield?;http://dbpedia.org/ontology/birthPlace
what nationality is vladimir gostyukhin;http://dbpedia.org/ontology/birthPlace
who played shortstop for the new york mets?;http://dbpedia.org/ontology/position
what album is a type of power metal?;http://dbpedia.org/ontology/genre
What is Anton Graff's nationality?;http://dbpedia.org/ontology/birthPlace
What genre of music is young steff;http://dbpedia.org/ontology/genre
where was arthur farrell born;http://dbpedia.org/ontology/birthPlace
Where was anastasia nazarenko born?;http://dbpedia.org/ontology/birthPlace
Name someone who was born in geneva;http://dbpedia.org/ontology/birthPlace
who wrote crown of slaves?;http://dbpedia.org/ontology/author
Where did ferenc gordon die;http://dbpedia.org/ontology/deathPlace
what kind of genre is el cielo;http://dbpedia.org/ontology/genre
which person was boring in tehran;http://dbpedia.org/ontology/birthPlace
which city was jim lyttle born;http://dbpedia.org/ontology/birthPlace
what is the cvg genre of amped: freestyle snowboarding;http://dbpedia.org/ontology/genre
Who directed the film the fighting renegade;http://dbpedia.org/ontology/director
what is a book in the essay genre;http://dbpedia.org/ontology/literaryGenre
what kind of fictional book is behold the man;http://dbpedia.org/ontology/literaryGenre
who composed stairway to heaven?;http://dbpedia.org/ontology/writer
Who wrote the tigers daughter?;http://dbpedia.org/ontology/author
what kind of music does caravan palace play?;http://dbpedia.org/ontology/genre
Name a tourist attraction in vienna.;http://dbpedia.org/ontology/location
what is a business book?;http://dbpedia.org/ontology/literaryGenre
which greek city did manolis chiotis die;http://dbpedia.org/ontology/deathPlace
where did james parrott die?;http://dbpedia.org/ontology/deathPlace
what is sergey lavrov's nationality?;http://dbpedia.org/ontology/birthPlace
what label is trouble signed to;http://dbpedia.org/ontology/recordLabel
what album is a type of pop rock music?;http://dbpedia.org/ontology/genre
what musical genre does the artist  yoni rechter create;http://dbpedia.org/ontology/genre
Name a death core album.;http://dbpedia.org/ontology/genre
What genre of music is the album asrael?;http://dbpedia.org/ontology/genre
Who is a musician in the electronica genre?;http://dbpedia.org/ontology/genre
what island music does wyclef jean create;http://dbpedia.org/ontology/genre
What is the birth place of palmiro togliatti;http://dbpedia.org/ontology/birthPlace
Where did michel croz die?;http://dbpedia.org/ontology/deathPlace
Who was the lyricist on the composition let it down;http://dbpedia.org/ontology/writer
Who's a footballer from lisbon;http://dbpedia.org/ontology/birthPlace
what album plays folk music?;http://dbpedia.org/ontology/genre
what is the place of birth of peter alexander;http://dbpedia.org/ontology/birthPlace
What is the nationality of ettore petrolini;http://dbpedia.org/ontology/birthPlace
Who is an artist on apple records;http://dbpedia.org/ontology/recordLabel
What is an indie rock album?;http://dbpedia.org/ontology/genre
in which italian city did vanna brosio die;http://dbpedia.org/ontology/deathPlace
whats the name of a woman born in ottawa;http://dbpedia.org/ontology/birthPlace
what genre of music is fear of the unknown;http://dbpedia.org/ontology/genre
What is an artist that makes music in the genre dub?;http://dbpedia.org/ontology/genre
What genre of music does nicolecouch9 create;http://dbpedia.org/ontology/genre
Who was born in boksburg?;http://dbpedia.org/ontology/birthPlace
what type of videogame is draglade;http://dbpedia.org/ontology/genre
what are the track listings on sherlock holmes;http://dbpedia.org/ontology/birthPlace
where did the artist  grandmaster caz originate;http://dbpedia.org/ontology/hometown
what  languages are spoken on charice: one for the heart;http://dbpedia.org/ontology/language
who is the composer for dosed;http://dbpedia.org/ontology/writer
which country is pongsak pongsuwan from;http://dbpedia.org/ontology/birthPlace
what artist falls under the genre melodic hardcore;http://dbpedia.org/ontology/genre
Who was the author that wrote freckles;http://dbpedia.org/ontology/author
Which position did charlie brown play?;http://dbpedia.org/ontology/position
what was the original language the death of bunny munro was filmed in;http://dbpedia.org/ontology/language
side effects is classified as what genre;http://dbpedia.org/ontology/genre
who is signed with ruthless records (chicago)?;http://dbpedia.org/ontology/recordLabel
composer alex turner (musician)  wrote what song for the arctic monkeys;http://dbpedia.org/ontology/writer
which position does football player heinz ditgens play;http://dbpedia.org/ontology/position
what types of music is played by harold faltermeyer;http://dbpedia.org/ontology/genre
what kind of music is crows;http://dbpedia.org/ontology/genre
Where did junk beer kidnap band come from;http://dbpedia.org/ontology/hometown
what netflix genre is star runners?;http://dbpedia.org/ontology/genre
What is a tv program that is a documentary film?;http://dbpedia.org/ontology/genre
where did vladimir istomin decease;http://dbpedia.org/ontology/deathPlace
What kind of music is on the rocks;http://dbpedia.org/ontology/genre
where did una merkel spend his last day alive;http://dbpedia.org/ontology/deathPlace
what music does jesse jagz do?;http://dbpedia.org/ontology/genre
Name a mariachi artist;http://dbpedia.org/ontology/genre
Where was chuck coles born;http://dbpedia.org/ontology/hometown
what type of music is from me to you affiliated with;http://dbpedia.org/ontology/genre
what is the name of a famous jazz artist;http://dbpedia.org/ontology/genre
where did bruno mussolini die;http://dbpedia.org/ontology/deathPlace
what is  alain dorvals place of birth;http://dbpedia.org/ontology/birthPlace
What soccer position does renato carlos martins junior play;http://dbpedia.org/ontology/position
what time zone is the north germany township located;http://dbpedia.org/ontology/timeZone
Colin Hay composed what composition?;http://dbpedia.org/ontology/writer
What genre of music does steve willaert make?;http://dbpedia.org/ontology/genre
Where did jack mower die;http://dbpedia.org/ontology/deathPlace
what is an artist that performs country rock;http://dbpedia.org/ontology/genre
what type of music is adam & the amethysts known for;http://dbpedia.org/ontology/genre
where did walther christensen pass away;http://dbpedia.org/ontology/deathPlace
which famous politician was born in guernica (town);http://dbpedia.org/ontology/birthPlace
Where is hasan sonmez from?;http://dbpedia.org/ontology/birthPlace
which professional wrestler was born in franklin county?;http://dbpedia.org/ontology/birthPlace
what's the title of a fiction book;http://dbpedia.org/ontology/literaryGenre
who was fatty's wine party directed by;http://dbpedia.org/ontology/director
What is an album in the dance music genre?;http://dbpedia.org/ontology/genre
what position in soccer does  keith stevens play;http://dbpedia.org/ontology/position
where did friedrich kettler pass away;http://dbpedia.org/ontology/deathPlace
under which label does the artist heart work;http://dbpedia.org/ontology/recordLabel
Who produced the film five star final?;http://dbpedia.org/ontology/producer
what time zone does gilmore belong to;http://dbpedia.org/ontology/timeZone
What genre of music is scream;http://dbpedia.org/ontology/genre
Where did abdolhosein hazhir die;http://dbpedia.org/ontology/deathPlace
what is the name of the eponymous album of alternative rock;http://dbpedia.org/ontology/genre
what type of music is on the album split the difference?;http://dbpedia.org/ontology/genre
which author wrote infidel;http://dbpedia.org/ontology/author
which male actor was born in los angeles?;http://dbpedia.org/ontology/birthPlace
where did pierre fresnay die;http://dbpedia.org/ontology/deathPlace
where was daniel gordon born;http://dbpedia.org/ontology/birthPlace
where was andrew cole given birth;http://dbpedia.org/ontology/birthPlace
who directed balaraju katha?;http://dbpedia.org/ontology/director
too late... no friends belongs to which music genre?;http://dbpedia.org/ontology/genre
Who's a musician that plays rhythm and blues;http://dbpedia.org/ontology/genre
who was born in dusseldorf;http://dbpedia.org/ontology/birthPlace
Which actress was born in london?;http://dbpedia.org/ontology/birthPlace
beck, bogert & appice plays what kind of music?;http://dbpedia.org/ontology/genre
what is the name of a tv program whose genre is history;http://dbpedia.org/ontology/genre
what type of music is the power of a woman;http://dbpedia.org/ontology/genre
What type of music is made by geva alon;http://dbpedia.org/ontology/genre
what county is moores creek bridge in?;http://dbpedia.org/ontology/location
where is that place that peter janich was born;http://dbpedia.org/ontology/birthPlace
in what oregon city would you find moda center;http://dbpedia.org/ontology/location
what is a type of electronica music?;http://dbpedia.org/ontology/genre
Is nascar: crank it up a hard rock album or a rap album;http://dbpedia.org/ontology/genre
Where was anna-lisa baude born?;http://dbpedia.org/ontology/birthPlace
Name a house music artist;http://dbpedia.org/ontology/genre
What genre of music does c. j. snare make?;http://dbpedia.org/ontology/genre
what's a film that frank borzage directed;http://dbpedia.org/ontology/director
what kind of music is featured in the christine mcvie album;http://dbpedia.org/ontology/genre
where was odilo globocnik born;http://dbpedia.org/ontology/birthPlace
where did h. beam piper die;http://dbpedia.org/ontology/deathPlace
Where did al carmines die;http://dbpedia.org/ontology/deathPlace
which german liberal politician and banker was born in  darmstadt;http://dbpedia.org/ontology/birthPlace
which genre is viva! hysteria;http://dbpedia.org/ontology/genre
What type of music was created by drugi nacin;http://dbpedia.org/ontology/genre
What kind of music does how to swim make?;http://dbpedia.org/ontology/genre
what nationality is wonny song;http://dbpedia.org/ontology/hometown
where in england is jeremy thorpe from;http://dbpedia.org/ontology/birthPlace
where did simon dominic originate from;http://dbpedia.org/ontology/birthPlace
who directed vaaname ellai?;http://dbpedia.org/ontology/director
which michigan city is corktown historic district located in?;http://dbpedia.org/ontology/location
who wrote the film the last king of scotland;http://dbpedia.org/ontology/writer
What city did gholamreza takhti die in?;http://dbpedia.org/ontology/deathPlace
where did musician yulia volkova originate from;http://dbpedia.org/ontology/hometown
Who was a rapper who performed gangsta rap?;http://dbpedia.org/ontology/genre
which actor was born in wrexham?;http://dbpedia.org/ontology/birthPlace
Who is an artist of  folk music?;http://dbpedia.org/ontology/genre
What position does bill eagan play?;http://dbpedia.org/ontology/position
what type of book is finch;http://dbpedia.org/ontology/literaryGenre
what type of game is the ultima underworld;http://dbpedia.org/ontology/genre
what genre is howling bells;http://dbpedia.org/ontology/genre
what type of music does john avila make?;http://dbpedia.org/ontology/genre
which category is the romulan way often put under;http://dbpedia.org/ontology/literaryGenre
What genre of book is blood and chocolate?;http://dbpedia.org/ontology/literaryGenre
what type of tv program is roger & val have just got in?;http://dbpedia.org/ontology/genre
what capital city is under the central european time zone;http://dbpedia.org/ontology/timeZone
what film is considered bollywood?;http://dbpedia.org/ontology/language
what movie was ettore scola in the credits as the film story contributor;http://dbpedia.org/ontology/writer
What label is dave kincaid signed to;http://dbpedia.org/ontology/recordLabel
which city is pascale picard band from;http://dbpedia.org/ontology/hometown
which film was written by stephen sondheim;http://dbpedia.org/ontology/writer
who was a Major League Baseball pitcher?;http://dbpedia.org/ontology/position
What position does footballer giulio sanseverino play?;http://dbpedia.org/ontology/position
What's an example of a silent film;http://dbpedia.org/ontology/language
what time zone does  gavar belong to;http://dbpedia.org/ontology/timeZone
Who is an indie artist?;http://dbpedia.org/ontology/genre
what genre of music is gass;http://dbpedia.org/ontology/genre
what films did steven soderbergh direct?;http://dbpedia.org/ontology/director
Who is an artist that is signed to the echo label;http://dbpedia.org/ontology/recordLabel
what city was riri koda born in;http://dbpedia.org/ontology/birthPlace
Which genre of music is iron butterfly under;http://dbpedia.org/ontology/genre
what position in football does sanders commings play;http://dbpedia.org/ontology/position
which new york town was allen hulsey born in?;http://dbpedia.org/ontology/birthPlace
what type of music is music for people;http://dbpedia.org/ontology/genre
what does foxhall belong;http://dbpedia.org/ontology/location
what kind of book is more than human;http://dbpedia.org/ontology/literaryGenre
Where did hans kann die;http://dbpedia.org/ontology/deathPlace
What indian writer was born in india?;http://dbpedia.org/ontology/birthPlace
what is a 1976 soul music album;http://dbpedia.org/ontology/genre
who was the director of hell in the pacific;http://dbpedia.org/ontology/director
which painter was born in basel;http://dbpedia.org/ontology/birthPlace
what football position does jimmy hampson play;http://dbpedia.org/ontology/position
what genre of music does clarknova perform;http://dbpedia.org/ontology/genre
Where in Japan was sato shunji born?;http://dbpedia.org/ontology/birthPlace
What's an artist under warner bros. records;http://dbpedia.org/ontology/recordLabel
Who wrote cherie priest;http://dbpedia.org/ontology/author
Name a person born in den helder.;http://dbpedia.org/ontology/birthPlace
which language is primarily spoken in dwarfina;http://dbpedia.org/ontology/language
What's a track that brandi carlile wrote lyrics for;http://dbpedia.org/ontology/writer
which football position is antonio calderon charged of;http://dbpedia.org/ontology/position
the laws of scourge is what musical type;http://dbpedia.org/ontology/genre
what city did manlio brosio die;http://dbpedia.org/ontology/deathPlace
Who is an individual that was born in lublin;http://dbpedia.org/ontology/birthPlace
who is an artist who performs rock music;http://dbpedia.org/ontology/genre
What is the name of a strategy video game?;http://dbpedia.org/ontology/genre
what music genre is perspective?;http://dbpedia.org/ontology/genre
Which country does p. s. veerappa have nationality in;http://dbpedia.org/ontology/birthPlace
?Who produced serenity (film)?;http://dbpedia.org/ontology/producer
What is a rock music album;http://dbpedia.org/ontology/genre
What position does the football player Corrin Brooks-Meade play?;http://dbpedia.org/ontology/position
which artist performs progressive metal music?;http://dbpedia.org/ontology/genre
what kind of program was i want to be a hilton?;http://dbpedia.org/ontology/genre
Which genre of music is on the tubular bells album;http://dbpedia.org/ontology/genre
Where was john keating born?;http://dbpedia.org/ontology/birthPlace
Who's a footballer born in kingston;http://dbpedia.org/ontology/birthPlace
where in france did william l. dayton die;http://dbpedia.org/ontology/deathPlace
what is luiz fernando carvalho's home country;http://dbpedia.org/ontology/birthPlace
what city and state was  julia child born;http://dbpedia.org/ontology/birthPlace
which football position is nigel callaghan charged of;http://dbpedia.org/ontology/position
what type of music is kakusei;http://dbpedia.org/ontology/genre
What's the name of a jazz album;http://dbpedia.org/ontology/genre
Which baseball position is played by jerry crider;http://dbpedia.org/ontology/position
What is the name of a pop music album?;http://dbpedia.org/ontology/genre
maruf mohammadi plays what position;http://dbpedia.org/ontology/position
who was born in nanty glo;http://dbpedia.org/ontology/birthPlace
what is a post-punk album title;http://dbpedia.org/ontology/genre
