question;predicate
who is a famous person born in lowestoft;http://dbpedia.org/ontology/birthPlace
where was the birthplace of yates stirling;http://dbpedia.org/ontology/birthPlace
What kind of music is the album restless heart?;http://dbpedia.org/ontology/genre
heaven sent would be what kind of album;http://dbpedia.org/ontology/genre
which label is alain johannes signed with;http://dbpedia.org/ontology/recordLabel
what type of videogame is shenmue ii released as?;http://dbpedia.org/ontology/genre
The tv show hamlet is in which genre?;http://dbpedia.org/ontology/genre
What book is a dystopia genre?;http://dbpedia.org/ontology/literaryGenre
what is the genre of the artist bosnian rainbows;http://dbpedia.org/ontology/genre
which film was written by stephen sondheim;http://dbpedia.org/ontology/writer
What genre of music does chitose hajime make;http://dbpedia.org/ontology/genre
what artist makes experimental music?;http://dbpedia.org/ontology/genre
what is the name of an rock music album;http://dbpedia.org/ontology/genre
What kind of music does how to swim make?;http://dbpedia.org/ontology/genre
which former baseball player was born in scribner;http://dbpedia.org/ontology/birthPlace
Where did frederick vi of denmark die;http://dbpedia.org/ontology/deathPlace
where in new york was philip rose born in?;http://dbpedia.org/ontology/birthPlace
WHat's an example of a heavy metal album;http://dbpedia.org/ontology/genre
what is the name of a biography;http://dbpedia.org/ontology/literaryGenre
what position does taras stepanenko play;http://dbpedia.org/ontology/position
Who's a songwriter signed to pony canyon;http://dbpedia.org/ontology/recordLabel
what book is about anthology?;http://dbpedia.org/ontology/literaryGenre
who is the composer of dieter bohlen;http://dbpedia.org/ontology/writer
Name a grindcore album;http://dbpedia.org/ontology/genre
what kind of music does song chang-sik sing;http://dbpedia.org/ontology/genre
what label is fayray signed to;http://dbpedia.org/ontology/recordLabel
what album has alternative rock as its genre;http://dbpedia.org/ontology/genre
what school is located in west palm beach, florida?;http://dbpedia.org/ontology/location
who was the lyricist for who's that girl?;http://dbpedia.org/ontology/writer
what is salaheddine saidi football position?;http://dbpedia.org/ontology/position
What are people born in gondar called?;http://dbpedia.org/ontology/birthPlace
what institution is in avignon;http://dbpedia.org/ontology/location
what album is hard rock?;http://dbpedia.org/ontology/genre
which genre of music does hayko cepkin belong to?;http://dbpedia.org/ontology/genre
what is the label of the artist crunchy black?;http://dbpedia.org/ontology/recordLabel
what genre of music does syren belong to?;http://dbpedia.org/ontology/genre
what types of music is strange euphoria;http://dbpedia.org/ontology/genre
What is the name of a Japanese adventure video game?;http://dbpedia.org/ontology/genre
what record label worked with joe genaro;http://dbpedia.org/ontology/recordLabel
Who is the heavy metal guitarist from motorhead?;http://dbpedia.org/ontology/genre
what is the name of the artist who records under asylum records;http://dbpedia.org/ontology/recordLabel
who is a japanese pop music artist;http://dbpedia.org/ontology/genre
where did tom cora die?;http://dbpedia.org/ontology/deathPlace
where did nigar rafibeyli die;http://dbpedia.org/ontology/deathPlace
where was li kun born;http://dbpedia.org/ontology/birthPlace
where was the birthplace of dick pollard;http://dbpedia.org/ontology/birthPlace
What is the genre of music that phil chen falls under?;http://dbpedia.org/ontology/genre
which tropical place was thomas shadrach james born in?;http://dbpedia.org/ontology/birthPlace
who recorded emi;http://dbpedia.org/ontology/recordLabel
who was the executive produce of the film harry potter and the philosopher's stone;http://dbpedia.org/ontology/producer
what is the type of music that c21 plays;http://dbpedia.org/ontology/genre
what program is science fiction?;http://dbpedia.org/ontology/genre
what kind of book is more than human;http://dbpedia.org/ontology/literaryGenre
who produced the film barbary sheep;http://dbpedia.org/ontology/producer
where was giovanni antonio amadeo born;http://dbpedia.org/ontology/birthPlace
which movie is produced by john kemeny;http://dbpedia.org/ontology/producer
what was the birth place of aengus mac grianna;http://dbpedia.org/ontology/birthPlace
re-energized by Kim English is what genre of music?;http://dbpedia.org/ontology/genre
what was ladislav rychman's place of death;http://dbpedia.org/ontology/deathPlace
what is a song by roger whittaker;http://dbpedia.org/ontology/writer
what time zone encompasses finger;http://dbpedia.org/ontology/timeZone
what movie is directed by christophe gans;http://dbpedia.org/ontology/director
where was will rogers given birth;http://dbpedia.org/ontology/birthPlace
who directed boyhood;http://dbpedia.org/ontology/director
Who played the outfielder position in baseball?;http://dbpedia.org/ontology/position
Who directed the brood?;http://dbpedia.org/ontology/director
Where did mazisi kunene die?;http://dbpedia.org/ontology/deathPlace
which song did hayao miyazaki write;http://dbpedia.org/ontology/writer
what baseball position does jean-pierre roy play?;http://dbpedia.org/ontology/position
where was susan kohner born;http://dbpedia.org/ontology/birthPlace
Which tv program is an adventure film?;http://dbpedia.org/ontology/genre
where was arthur george hammond born?;http://dbpedia.org/ontology/birthPlace
What's a track that steve hogarth wrote lyrics for;http://dbpedia.org/ontology/writer
who was born in thessaloniki;http://dbpedia.org/ontology/birthPlace
what kind of music does elize ryd perform;http://dbpedia.org/ontology/genre
what style of music does dj shine belong to?;http://dbpedia.org/ontology/genre
which town was dianne pilkington born in;http://dbpedia.org/ontology/birthPlace
what are titles of heavy metal albums;http://dbpedia.org/ontology/genre
what type of music is by heart;http://dbpedia.org/ontology/genre
Where was kim seung-jun's place of birth?;http://dbpedia.org/ontology/birthPlace
What is the title of an album in the nu metal music genre?;http://dbpedia.org/ontology/genre
what time zone is in Znin;http://dbpedia.org/ontology/timeZone
what was the place of death of enrico de nicola;http://dbpedia.org/ontology/deathPlace
what genre of music does andrea parker create;http://dbpedia.org/ontology/genre
where did the artist  scottshieldsmusic originate;http://dbpedia.org/ontology/hometown
what are gangsta rap albums;http://dbpedia.org/ontology/genre
what type of music is the album covered with ants;http://dbpedia.org/ontology/genre
what time zone is pula in;http://dbpedia.org/ontology/timeZone
where in england was monica rose's place of death?;http://dbpedia.org/ontology/deathPlace
where did thomas arnold die?;http://dbpedia.org/ontology/deathPlace
Who wrote the film titled pitch;http://dbpedia.org/ontology/writer
What tv episode did teller (magician) write?;http://dbpedia.org/ontology/writer
What is an important opera house in la plata?;http://dbpedia.org/ontology/location
what city and state did treg brown die in;http://dbpedia.org/ontology/deathPlace
who was born in ghana;http://dbpedia.org/ontology/birthPlace
which genre did the artist perform in;http://dbpedia.org/ontology/genre
what kind of music does dj ashba play;http://dbpedia.org/ontology/genre
who was the writer of the movie tarzans fight for life;http://dbpedia.org/ontology/writer
Which film did tarsem singh direct?;http://dbpedia.org/ontology/director
is monte beville a catcher or a wide receiver;http://dbpedia.org/ontology/position
who wrote doubt: a parable;http://dbpedia.org/ontology/author
which position in football does koichi hashimoto play in?;http://dbpedia.org/ontology/position
which football position is bronwyn studman charged of;http://dbpedia.org/ontology/position
Name an irish painter born in dublin;http://dbpedia.org/ontology/birthPlace
What music genre is the artist Metaform?;http://dbpedia.org/ontology/genre
Which is the name of a female artist from blackground records?;http://dbpedia.org/ontology/recordLabel
what kind of music is monstro known for?;http://dbpedia.org/ontology/genre
who was the composer of the song apologize;http://dbpedia.org/ontology/writer
What kind of music is cloud about mercury;http://dbpedia.org/ontology/genre
who was born in liverpool;http://dbpedia.org/ontology/birthPlace
what is an example of a party game?;http://dbpedia.org/ontology/genre
what is dan alexander's football position;http://dbpedia.org/ontology/position
who is an artist signed to atlantic records;http://dbpedia.org/ontology/recordLabel
who directed film words with gods;http://dbpedia.org/ontology/director
Where was justin chambers born?;http://dbpedia.org/ontology/birthPlace
which position in football did anthony morelli play?;http://dbpedia.org/ontology/position
Who is a notable person that was born in sidi bel abbes;http://dbpedia.org/ontology/birthPlace
which country is yan paing a national of;http://dbpedia.org/ontology/birthPlace
What genre of television is the program the flintstones?;http://dbpedia.org/ontology/genre
where was william kissam vanderbilt born?;http://dbpedia.org/ontology/birthPlace
Name an action game.;http://dbpedia.org/ontology/genre
WHat genre does danko jones make;http://dbpedia.org/ontology/genre
which films has carl franklin directed;http://dbpedia.org/ontology/director
what is a compilation album by the southern rock band The Kentucky Headhunters;http://dbpedia.org/ontology/genre
What's a new wave music album?;http://dbpedia.org/ontology/genre
Name a place located in the central european time zone;http://dbpedia.org/ontology/timeZone
who is the author of the road to dune;http://dbpedia.org/ontology/author
which label is samlamore signed to;http://dbpedia.org/ontology/recordLabel
What genre of book is serpent mage;http://dbpedia.org/ontology/literaryGenre
Name a film directed by Eric rohmer.;http://dbpedia.org/ontology/director
what is a rock music album?;http://dbpedia.org/ontology/genre
What record label is screw 32 signed to;http://dbpedia.org/ontology/recordLabel
what country is  west lawn in;http://dbpedia.org/ontology/location
Which hockey position is played by harry helman;http://dbpedia.org/ontology/position
Name someone who was born in baltimore, maryland;http://dbpedia.org/ontology/birthPlace
What's a fantasy book written by stephen baxter;http://dbpedia.org/ontology/literaryGenre
Which genre of music does trooprbband perform?;http://dbpedia.org/ontology/genre
what category of music does the parallel universe fall under;http://dbpedia.org/ontology/genre
where was  regina marsikova born;http://dbpedia.org/ontology/birthPlace
Who's a funk musician from savannah;http://dbpedia.org/ontology/genre
What is the music genre of the album mirrors by Blue Oyster Cult?;http://dbpedia.org/ontology/genre
WHat's an example of a fantasy book;http://dbpedia.org/ontology/literaryGenre
which city was thomas hartley born in;http://dbpedia.org/ontology/birthPlace
What's an example of a strategy video game;http://dbpedia.org/ontology/genre
what recording company is randy newman with?;http://dbpedia.org/ontology/recordLabel
what is the original language of the book the disintegration machine;http://dbpedia.org/ontology/language
in what indian city did kirpal singh die;http://dbpedia.org/ontology/deathPlace
who wrote the book hitler's war?;http://dbpedia.org/ontology/author
What is the name of a famous pitcher;http://dbpedia.org/ontology/position
what director directed speed racer;http://dbpedia.org/ontology/director
what is the genre of the album el lado oscuro?;http://dbpedia.org/ontology/genre
What kind of tv genre is together forever?;http://dbpedia.org/ontology/genre
Where was jeronimas milius birthed;http://dbpedia.org/ontology/birthPlace
What genre is Red Rhodes?;http://dbpedia.org/ontology/genre
what city is christian la torre from;http://dbpedia.org/ontology/birthPlace
What type of music is the album gone fishin?;http://dbpedia.org/ontology/genre
what genre of music does george noriega write;http://dbpedia.org/ontology/genre
where is iraj janatie ataie from;http://dbpedia.org/ontology/birthPlace
what film was  david ayer the producer of;http://dbpedia.org/ontology/producer
What type of music is supercar?;http://dbpedia.org/ontology/genre
what was the name of the place that henry thomas cadbury-brown died;http://dbpedia.org/ontology/deathPlace
Name someone born in new london, connecticut;http://dbpedia.org/ontology/birthPlace
What actresses were in hollywood?;http://dbpedia.org/ontology/birthPlace
who is the author of lassommoir?;http://dbpedia.org/ontology/author
What language was cold fire written in?;http://dbpedia.org/ontology/language
is highly refined pirates a post-rock album;http://dbpedia.org/ontology/genre
Where is david nelson from?;http://dbpedia.org/ontology/hometown
What is a historic building in syracuse, sicily?;http://dbpedia.org/ontology/location
What is the name of a poetry book?;http://dbpedia.org/ontology/literaryGenre
which song did steve hackett wrote the lyrics to?;http://dbpedia.org/ontology/writer
Who was born in belle fourche?;http://dbpedia.org/ontology/birthPlace
Who was the lyricist for fat bottomed girls?;http://dbpedia.org/ontology/writer
what country is  thomas maclean from;http://dbpedia.org/ontology/hometown
who is a person born in seville;http://dbpedia.org/ontology/birthPlace
who wrote something called the problem of the covered bridge;http://dbpedia.org/ontology/author
What genre of music does joseph israel record?;http://dbpedia.org/ontology/genre
what games are in the cvg genre science fiction?;http://dbpedia.org/ontology/genre
what is a british adventure film;http://dbpedia.org/ontology/genre
what kind of music is the album number ones;http://dbpedia.org/ontology/genre
what is a nu metal  album;http://dbpedia.org/ontology/genre
what type of music does susanne alt play;http://dbpedia.org/ontology/genre
What music genre is Noble Beast?;http://dbpedia.org/ontology/genre
Who is an artist with interscope records?;http://dbpedia.org/ontology/recordLabel
where did jack soo die;http://dbpedia.org/ontology/deathPlace
Where is harald naevdal from;http://dbpedia.org/ontology/hometown
Which label is bluey incognito on?;http://dbpedia.org/ontology/recordLabel
what type of music is the album the flood;http://dbpedia.org/ontology/genre
who is the author of extreme measures?;http://dbpedia.org/ontology/author
Where was jadon lavik born;http://dbpedia.org/ontology/birthPlace
Who directed the movie american graffiti;http://dbpedia.org/ontology/director
Name a speed metal album.;http://dbpedia.org/ontology/genre
what location's time is governed by the central european time zone;http://dbpedia.org/ontology/timeZone
what is a band that plays stoner rock;http://dbpedia.org/ontology/genre
what is a tourist attraction in charlotte;http://dbpedia.org/ontology/location
which artists like reggae music;http://dbpedia.org/ontology/genre
what is a good description of the show top cat;http://dbpedia.org/ontology/genre
Which label signed the wolfhounds;http://dbpedia.org/ontology/recordLabel
which film was written by peter barsocchini;http://dbpedia.org/ontology/writer
what position does carl taseff play?;http://dbpedia.org/ontology/position
what position does steve kiefer play;http://dbpedia.org/ontology/position
who was born in mosbach;http://dbpedia.org/ontology/birthPlace
what genre is halcyon days;http://dbpedia.org/ontology/genre
Where was Tony Sucipto born?;http://dbpedia.org/ontology/birthPlace
What is a book that leslie mcfarlane has written;http://dbpedia.org/ontology/author
where was hussain al-shahristani's place of birth;http://dbpedia.org/ontology/birthPlace
Which genre of music is the album horror show?;http://dbpedia.org/ontology/genre
What county was jimmy carter born in?;http://dbpedia.org/ontology/birthPlace
Who directed the film the dangerous flirt?;http://dbpedia.org/ontology/director
whats the title of a book in the speculative fiction genre;http://dbpedia.org/ontology/literaryGenre
what hospitals are in sydney?;http://dbpedia.org/ontology/location
max martin worked on what composition?;http://dbpedia.org/ontology/writer
What is the name of the post office in watkins glen, new york;http://dbpedia.org/ontology/location
what state is steephill in;http://dbpedia.org/ontology/location
Where was  jean-baptiste thorn born;http://dbpedia.org/ontology/birthPlace
What genre of music is young steff;http://dbpedia.org/ontology/genre
who was a shooting guard;http://dbpedia.org/ontology/position
Where was umesh mehra's place of birth?;http://dbpedia.org/ontology/birthPlace
Who is an indie artist?;http://dbpedia.org/ontology/genre
what type of music is friendlyfires;http://dbpedia.org/ontology/genre
What is a movie that steve-o produced?;http://dbpedia.org/ontology/producer
what type of video game is ikari warriors?;http://dbpedia.org/ontology/genre
what state was big mello born in;http://dbpedia.org/ontology/birthPlace
what language is on the film ssukh;http://dbpedia.org/ontology/language
its the world gone crazy  is what music category;http://dbpedia.org/ontology/genre
what are books that mel odom has written;http://dbpedia.org/ontology/author
what is town is contained in province of foggia;http://dbpedia.org/ontology/location
Who wrote the movie freeway;http://dbpedia.org/ontology/writer
what position does john snyder play;http://dbpedia.org/ontology/position
Who is an artist that would be considered a roots rock artist;http://dbpedia.org/ontology/genre
what type of music does systemsofficer perform;http://dbpedia.org/ontology/genre
which city was frank brickowski born;http://dbpedia.org/ontology/birthPlace
Name a death metal band;http://dbpedia.org/ontology/genre
what game is considered a shooter game?;http://dbpedia.org/ontology/genre
Which movie did allan dwan produce?;http://dbpedia.org/ontology/producer
Who was born in lynchburg, virginia;http://dbpedia.org/ontology/birthPlace
which genre does the astounding 12-string guitar of glen campbell correlate with;http://dbpedia.org/ontology/genre
name an artist signed by sony music entertainment.;http://dbpedia.org/ontology/recordLabel
what right handed baseball player was the braves' catcher;http://dbpedia.org/ontology/position
Who wrote the lyrics for beyond here lies nothin'?;http://dbpedia.org/ontology/writer
Name a UK dance music artist;http://dbpedia.org/ontology/genre
what type of music does i see stars record?;http://dbpedia.org/ontology/genre
Who is an artist that is signed to the suicide squeeze records;http://dbpedia.org/ontology/recordLabel
what position does  ed lothamer play;http://dbpedia.org/ontology/position
where was childe hassam born;http://dbpedia.org/ontology/birthPlace
what type of music does the long lost make;http://dbpedia.org/ontology/genre
what is the origin of proof (rapper);http://dbpedia.org/ontology/birthPlace
what position does maurice morris play?;http://dbpedia.org/ontology/position
what type of album is building 429;http://dbpedia.org/ontology/genre
where was paola igliori born?;http://dbpedia.org/ontology/birthPlace
Where did kiyoshi kuromiya die;http://dbpedia.org/ontology/deathPlace
Who directed the tv series episode shiva?;http://dbpedia.org/ontology/director
where was namini subrahmanyam naidu born;http://dbpedia.org/ontology/birthPlace
who was the lyricist of the composition driving the last spike;http://dbpedia.org/ontology/writer
What is an example of a hard rock album?;http://dbpedia.org/ontology/genre
in what position does aleksei petrushin play;http://dbpedia.org/ontology/position
who is a person that was born in bergen;http://dbpedia.org/ontology/birthPlace
Where was stanislaw kogut born;http://dbpedia.org/ontology/birthPlace
Which record label has never the bride signed?;http://dbpedia.org/ontology/recordLabel
who wrote the film 7 khoon maaf?;http://dbpedia.org/ontology/writer
what artist makes dance music?;http://dbpedia.org/ontology/genre
What's a science fiction tv show created by james cameron;http://dbpedia.org/ontology/genre
Which label is the raconteurs apart of?;http://dbpedia.org/ontology/recordLabel
what is malik asselah's position in soccer?;http://dbpedia.org/ontology/position
what written work did robin hobb author;http://dbpedia.org/ontology/author
what country is cynthia mckinney a citizen of;http://dbpedia.org/ontology/birthPlace
Name a theatrical producer from toronto;http://dbpedia.org/ontology/birthPlace
what position in football does kelly campbell play;http://dbpedia.org/ontology/position
Where did the artist chuck cissel originate;http://dbpedia.org/ontology/hometown
big bill morganfield creates what genre of music;http://dbpedia.org/ontology/genre
What song did david j write lyrics for?;http://dbpedia.org/ontology/writer
What is the name of a country album?;http://dbpedia.org/ontology/genre
Where did toni rothmund perish;http://dbpedia.org/ontology/deathPlace
Who's an infielder that played for the arizona diamondbacks;http://dbpedia.org/ontology/position
what is the origin of so they say?;http://dbpedia.org/ontology/hometown
what is the position that ricardo trigueno foster plays;http://dbpedia.org/ontology/position
Where was george percy badger's place of death?;http://dbpedia.org/ontology/deathPlace
what category of music does the oddity ep belong in;http://dbpedia.org/ontology/genre
what kind of game is secret agent clank;http://dbpedia.org/ontology/genre
The album dimensions is in what musical genre?;http://dbpedia.org/ontology/genre
which label does atomic rooster work for;http://dbpedia.org/ontology/recordLabel
Who directed the film freud's leaving home?;http://dbpedia.org/ontology/director
what is a pop music album;http://dbpedia.org/ontology/genre
What is emil forsberg's soccer player position?;http://dbpedia.org/ontology/position
what song did john butler write lyrics for?;http://dbpedia.org/ontology/writer
What genre is the tv program frasier;http://dbpedia.org/ontology/genre
who was born in cartagena;http://dbpedia.org/ontology/birthPlace
What is one artist who creates noise music?;http://dbpedia.org/ontology/genre
what is the genre of the artist gentle giant;http://dbpedia.org/ontology/genre
Where did the late colin gregory die;http://dbpedia.org/ontology/deathPlace
what position does football player ross perry play;http://dbpedia.org/ontology/position
Name somebody born in kanagawa prefecture;http://dbpedia.org/ontology/birthPlace
who was born in lyon;http://dbpedia.org/ontology/birthPlace
which city did nicholas die;http://dbpedia.org/ontology/deathPlace
Name someone who was born in paris;http://dbpedia.org/ontology/birthPlace
what is ruben primo iznardo's position in soccer?;http://dbpedia.org/ontology/position
where was carey scurry born;http://dbpedia.org/ontology/birthPlace
what movie did diane keaton direct;http://dbpedia.org/ontology/director
what album is a type of dance-pop music?;http://dbpedia.org/ontology/genre
where was herman voaden born?;http://dbpedia.org/ontology/birthPlace
what is the title of a mystery;http://dbpedia.org/ontology/literaryGenre
what is the genre of the album sticky fingers;http://dbpedia.org/ontology/genre
is roll over and play live a hard rock album or an electronica album;http://dbpedia.org/ontology/genre
what's a science fiction that was nominated for the hugo award;http://dbpedia.org/ontology/literaryGenre
what lyrics did  brian may write;http://dbpedia.org/ontology/writer
what genre is the album figure number five;http://dbpedia.org/ontology/genre
what is a film directed by stephan elliott;http://dbpedia.org/ontology/director
what are book titles in the speculative fiction genre;http://dbpedia.org/ontology/literaryGenre
stefan zweig is a film story contributor on this.;http://dbpedia.org/ontology/writer
Name an artist who performs experimental music.;http://dbpedia.org/ontology/genre
what kind of book is conan the wanderer;http://dbpedia.org/ontology/literaryGenre
what is the original language of the written piece dreams of my russian summers;http://dbpedia.org/ontology/language
what kind of book is hons and rebels;http://dbpedia.org/ontology/literaryGenre
what italian footballer was born in ardea (rm);http://dbpedia.org/ontology/birthPlace
what genre does change me belong to;http://dbpedia.org/ontology/genre
Name an album from the rock music genre;http://dbpedia.org/ontology/genre
What is the nationality of ty warner;http://dbpedia.org/ontology/birthPlace
what is an album that features ambient music;http://dbpedia.org/ontology/genre
Which city was sashi reddi born in;http://dbpedia.org/ontology/birthPlace
What is an artist signed to virgin records?;http://dbpedia.org/ontology/recordLabel
which label is ali tabatabaee signed to;http://dbpedia.org/ontology/recordLabel
what was jimmy ring's place of birth;http://dbpedia.org/ontology/birthPlace
what type of music does robin & linda williams  create;http://dbpedia.org/ontology/genre
Where was tetsuo mizutori born?;http://dbpedia.org/ontology/birthPlace
where is jorgen beck's place of death?;http://dbpedia.org/ontology/deathPlace
who wrote the lyrics to rainbow in the dark?;http://dbpedia.org/ontology/writer
What film did mansoor khan contribute to?;http://dbpedia.org/ontology/writer
What style of music is the album sing to god (part 2)?;http://dbpedia.org/ontology/genre
what type of music is elephant jokes;http://dbpedia.org/ontology/genre
What type of music is on the album kollaps tradixionales;http://dbpedia.org/ontology/genre
what famous person was born in quincy;http://dbpedia.org/ontology/birthPlace
where is goodyear airdock found;http://dbpedia.org/ontology/location
what lyrics is written by lorenz hart;http://dbpedia.org/ontology/writer
What netflix genre does sanford and son fall under;http://dbpedia.org/ontology/genre
What genre of book is the naming of the dead;http://dbpedia.org/ontology/literaryGenre
Name an artist who produces rock music;http://dbpedia.org/ontology/genre
what was john oconnell's place of death;http://dbpedia.org/ontology/deathPlace
which film did richard ayoade direct;http://dbpedia.org/ontology/director
what language do lebanese people in the united kingdom speak;http://dbpedia.org/ontology/language
who plays the defenceman (ice hockey) in hockey;http://dbpedia.org/ontology/position
what genre of music is the album live in gdansk;http://dbpedia.org/ontology/genre
where did raghuvaran pass away at?;http://dbpedia.org/ontology/deathPlace
is dragonslayer heavy metal or pop rock;http://dbpedia.org/ontology/genre
what kinds of tv program is captain planet and the planeteers;http://dbpedia.org/ontology/genre
What genre of music is edwin duhon;http://dbpedia.org/ontology/genre
Name your favorite sitcom;http://dbpedia.org/ontology/genre
Whose music is an example of pop music?;http://dbpedia.org/ontology/genre
where did maudie dunham die?;http://dbpedia.org/ontology/deathPlace
who is an artist under the punk rock genre;http://dbpedia.org/ontology/genre
what works has donald hamilton written;http://dbpedia.org/ontology/author
what is the time zone of wytheville?;http://dbpedia.org/ontology/timeZone
Name a fiction book.;http://dbpedia.org/ontology/literaryGenre
which position in football did james dayton play in?;http://dbpedia.org/ontology/position
what album is a type of pop rock?;http://dbpedia.org/ontology/genre
name a person born in manhattan?;http://dbpedia.org/ontology/birthPlace
what genre of game is ride to hell: retribution;http://dbpedia.org/ontology/genre
Which genre of music does suede record?;http://dbpedia.org/ontology/genre
What position does football player dave duerson play?;http://dbpedia.org/ontology/position
what is the genre for the album  a stranger here;http://dbpedia.org/ontology/genre
which state is glynnwood catholic church based in;http://dbpedia.org/ontology/location
what kind of music does bradley grace perform;http://dbpedia.org/ontology/genre
what is the genre of the album black caesar;http://dbpedia.org/ontology/genre
What school is located in hopkinsville?;http://dbpedia.org/ontology/location
what kind of music is on the album songs from the tainted cherry tree;http://dbpedia.org/ontology/genre
Who directed the wicked darling?;http://dbpedia.org/ontology/director
Name an indie rock album.;http://dbpedia.org/ontology/genre
Where did john niel randle pass away?;http://dbpedia.org/ontology/deathPlace
Who wrote the film higher learning?;http://dbpedia.org/ontology/writer
what is an action video game?;http://dbpedia.org/ontology/genre
Which language is in the film  vidheyan;http://dbpedia.org/ontology/language
which soccer position does vincent guerin play;http://dbpedia.org/ontology/position
what country is kyle greentree from;http://dbpedia.org/ontology/birthPlace
Where is hussein bin ali, sharif of mecca from?;http://dbpedia.org/ontology/birthPlace
who was the creator of charade;http://dbpedia.org/ontology/writer
what genre is the album wonders of the world?;http://dbpedia.org/ontology/genre
which canadian city was gil courtemanche born in;http://dbpedia.org/ontology/birthPlace
what hungarian actress was born in satu mare;http://dbpedia.org/ontology/birthPlace
what's a soft rock album;http://dbpedia.org/ontology/genre
what country is liisa nevalainen from;http://dbpedia.org/ontology/birthPlace
Where was william farel born?;http://dbpedia.org/ontology/birthPlace
What label signed tommy stinson;http://dbpedia.org/ontology/recordLabel
what is  chucks nwoko position;http://dbpedia.org/ontology/position
what is the name of a jazz fusion artist;http://dbpedia.org/ontology/genre
where did abd al-malik ibn marwan die?;http://dbpedia.org/ontology/deathPlace
What sort of music does herbie hancock perform;http://dbpedia.org/ontology/genre
what label is flock3 signed with;http://dbpedia.org/ontology/recordLabel
made from technetium could be best described as what?;http://dbpedia.org/ontology/genre
what genre does amantes sunt amentes belong to;http://dbpedia.org/ontology/genre
what is a neoclassical metal artist?;http://dbpedia.org/ontology/genre
What's a popular attraction in graz;http://dbpedia.org/ontology/location
which commune was remy de gourmont born in;http://dbpedia.org/ontology/birthPlace
what song did bobby troup write the lyrics to;http://dbpedia.org/ontology/writer
what type of video game is izuna 2: the unemployed ninja returns?;http://dbpedia.org/ontology/genre
Where was marion bauer born?;http://dbpedia.org/ontology/birthPlace
Who directed oliver twist;http://dbpedia.org/ontology/director
Who was the director of the episode essence of life;http://dbpedia.org/ontology/director
is 20 hits special collection, vol. 1 a country or pop album;http://dbpedia.org/ontology/genre
which thrash metal albums were recorded by german band rage?;http://dbpedia.org/ontology/genre
Who is an artist of  folk music?;http://dbpedia.org/ontology/genre
what label is john collins with?;http://dbpedia.org/ontology/recordLabel
what is a composition written by steve harris;http://dbpedia.org/ontology/writer
what kind of music can be found on the album peta strana sveta;http://dbpedia.org/ontology/genre
what program is a variety show?;http://dbpedia.org/ontology/genre
is the movie i was a mail order bride in french or english language;http://dbpedia.org/ontology/language
What is the birth place of athanasios n. miaoulis?;http://dbpedia.org/ontology/birthPlace
What's a tv episode directed by james wong (producer);http://dbpedia.org/ontology/director
where is toby jepson's place of birth?;http://dbpedia.org/ontology/birthPlace
Which country is marcel landers from?;http://dbpedia.org/ontology/birthPlace
what school is located in statesville?;http://dbpedia.org/ontology/location
which american male wrote bombay dreams?;http://dbpedia.org/ontology/author
what label is jeff burrows on;http://dbpedia.org/ontology/recordLabel
What genre is fall to grace;http://dbpedia.org/ontology/genre
where was jon koncak given birth;http://dbpedia.org/ontology/birthPlace
What time zone is parkline in?;http://dbpedia.org/ontology/timeZone
what kind of music is on biograph (album)?;http://dbpedia.org/ontology/genre
what types of music is played by scott bradley;http://dbpedia.org/ontology/genre
what position does joel pinto play;http://dbpedia.org/ontology/position
Name someone who was born in roha;http://dbpedia.org/ontology/birthPlace
what kind of music is sex pistols recognized for;http://dbpedia.org/ontology/genre
what type of music does kamikazee release;http://dbpedia.org/ontology/genre
david henry hwang was the writer for what film featuring Gwyneth Palthrow and Aaron Eckhart?;http://dbpedia.org/ontology/writer
whats arkady chernyshev's position for football;http://dbpedia.org/ontology/position
Name a composition by perry farrell.;http://dbpedia.org/ontology/writer
where was lorser feitelson birthed;http://dbpedia.org/ontology/birthPlace
where was hou baolin born;http://dbpedia.org/ontology/birthPlace
what nationality is westbam;http://dbpedia.org/ontology/hometown
what kind of music does barry make;http://dbpedia.org/ontology/genre
what is a fantasy book?;http://dbpedia.org/ontology/literaryGenre
shoegazing is a genre that classifies what album?;http://dbpedia.org/ontology/genre
What US city is mico de noche from;http://dbpedia.org/ontology/hometown
Which Australian documentary film features a modern family living in historical settings?;http://dbpedia.org/ontology/genre
What is the name of a musical theatre album;http://dbpedia.org/ontology/genre
whats the name of a mma video game;http://dbpedia.org/ontology/genre
Where is humanifesto from?;http://dbpedia.org/ontology/hometown
what bay area city was warrington colescott born in;http://dbpedia.org/ontology/birthPlace
who did the film story credits for abhijat joshi;http://dbpedia.org/ontology/writer
who was the producer of sex madness?;http://dbpedia.org/ontology/producer
what position does phil haugstad play in baseball?;http://dbpedia.org/ontology/position
where specifically did robert smith pass away;http://dbpedia.org/ontology/deathPlace
which country is robert gibson from;http://dbpedia.org/ontology/birthPlace
what is the name of a 2006 speculative fiction novel;http://dbpedia.org/ontology/literaryGenre
who wrote page 3 (film)?;http://dbpedia.org/ontology/writer
whats the title of an indie pop album;http://dbpedia.org/ontology/genre
What genre of book is florante at laura?;http://dbpedia.org/ontology/literaryGenre
what is the nationality of choi ji ho?;http://dbpedia.org/ontology/birthPlace
what is an episcopal bishop born in worcester, massachusetts;http://dbpedia.org/ontology/birthPlace
