question;predicate
Who is a notable figure that was born in the city of oakland;http://dbpedia.org/ontology/birthPlace
What is the birth place of duncan chisholm;http://dbpedia.org/ontology/birthPlace
What type of music genre does unit fall under?;http://dbpedia.org/ontology/genre
which folk metal album was released in finland?;http://dbpedia.org/ontology/genre
Who was born in columbus?;http://dbpedia.org/ontology/birthPlace
what kind of music does wendy melvoin make;http://dbpedia.org/ontology/genre
Name an a jazz artist who played the drums.;http://dbpedia.org/ontology/genre
What is the place of birth of rj jazul;http://dbpedia.org/ontology/birthPlace
where was childe hassam born;http://dbpedia.org/ontology/birthPlace
where did ferdinand de la cerda's life end;http://dbpedia.org/ontology/deathPlace
Who was born in El Paso?;http://dbpedia.org/ontology/birthPlace
what harry was born in wellington;http://dbpedia.org/ontology/birthPlace
What film story did truman capote contribute to?;http://dbpedia.org/ontology/writer
What is the name of an adventure video game;http://dbpedia.org/ontology/genre
where was thomas moore born;http://dbpedia.org/ontology/birthPlace
which country is kathy greenwood from;http://dbpedia.org/ontology/birthPlace
What is the nationality of parvaneh amir-afshari?;http://dbpedia.org/ontology/birthPlace
Name a person born in Wellington.;http://dbpedia.org/ontology/birthPlace
what kind of music is on overexposed?;http://dbpedia.org/ontology/genre
what kind of computer videogame is f.e.a.r. 2: project origin;http://dbpedia.org/ontology/genre
what type of show is the dick tracy show;http://dbpedia.org/ontology/genre
Where was mick neville born in?;http://dbpedia.org/ontology/birthPlace
whats the name of the city where  henry b. steagall died;http://dbpedia.org/ontology/deathPlace
What guitarist and composer was born in atlanta?;http://dbpedia.org/ontology/birthPlace
what is the genre of the artist swing kids;http://dbpedia.org/ontology/genre
Where was robert william wilcox's place of death?;http://dbpedia.org/ontology/deathPlace
Who was born in salt lake city;http://dbpedia.org/ontology/birthPlace
what's the name of an electronica artist;http://dbpedia.org/ontology/genre
Who's a politician born in the united kingdom;http://dbpedia.org/ontology/birthPlace
what type of album is modernity killed every night;http://dbpedia.org/ontology/genre
What metalcore album was released in 2010;http://dbpedia.org/ontology/genre
what song did the edge write lyrics for?;http://dbpedia.org/ontology/writer
who is a rock music artist;http://dbpedia.org/ontology/genre
What genre of music is exhibited by the album where death is most alive;http://dbpedia.org/ontology/genre
Where was william boyd carpenter when he died;http://dbpedia.org/ontology/deathPlace
What genre of music is the album domestica?;http://dbpedia.org/ontology/genre
What is a composition by roy orbison?;http://dbpedia.org/ontology/writer
where did isabelo de los reyes' life cease;http://dbpedia.org/ontology/deathPlace
what genre is the video game lost word of jenny;http://dbpedia.org/ontology/genre
What sort of music does herbie hancock perform;http://dbpedia.org/ontology/genre
In what area of New York was jack donohue born?;http://dbpedia.org/ontology/birthPlace
What is  the name of a dance music album;http://dbpedia.org/ontology/genre
What area does kutp serve;http://dbpedia.org/ontology/location
which genre describes oddity ep;http://dbpedia.org/ontology/genre
who wrote bugsy the film;http://dbpedia.org/ontology/writer
What is the name of a country artist;http://dbpedia.org/ontology/genre
Name someone who was born in geneva;http://dbpedia.org/ontology/birthPlace
which county courthouse is found in oxford;http://dbpedia.org/ontology/location
who was born in london, ontario?;http://dbpedia.org/ontology/birthPlace
Name a blues artist.;http://dbpedia.org/ontology/genre
which city was raymon gaddis born in;http://dbpedia.org/ontology/birthPlace
What kind of tv program is frasier?;http://dbpedia.org/ontology/genre
Where did william boyle, 12th earl of cork and orrery pass away;http://dbpedia.org/ontology/deathPlace
what artist performs contemporary classical music;http://dbpedia.org/ontology/genre
which time zone is guinea-bissau in?;http://dbpedia.org/ontology/timeZone
what kinds of music is played by scott murawski;http://dbpedia.org/ontology/genre
what state was aaron johnson born in;http://dbpedia.org/ontology/birthPlace
Where was don cameron born;http://dbpedia.org/ontology/birthPlace
What is a location within the pacific time zone?;http://dbpedia.org/ontology/timeZone
where is erich dienenthal's birthplace;http://dbpedia.org/ontology/birthPlace
What type of music is just a matter of time?;http://dbpedia.org/ontology/genre
what kinds of music is played by wheat chiefs;http://dbpedia.org/ontology/genre
what is a location in the north american central time zone?;http://dbpedia.org/ontology/timeZone
which city was jim lyttle born;http://dbpedia.org/ontology/birthPlace
where in the united states was lucia mcculloch born at?;http://dbpedia.org/ontology/birthPlace
Which journalist was born in louisville;http://dbpedia.org/ontology/birthPlace
Which city is the eagles club located in;http://dbpedia.org/ontology/location
who was born in perth, western australia;http://dbpedia.org/ontology/birthPlace
what artist performs heavy metal music?;http://dbpedia.org/ontology/genre
which song did james taylor write;http://dbpedia.org/ontology/writer
Who is an artist of rock music?;http://dbpedia.org/ontology/genre
what city and state was daniel hernandez born;http://dbpedia.org/ontology/birthPlace
Who was born in kingston upon hull?;http://dbpedia.org/ontology/birthPlace
what album can be considered post-grunge genre;http://dbpedia.org/ontology/genre
What genre of tv program is married single other?;http://dbpedia.org/ontology/genre
what is the place of birth of alexander iii of scotlandw;http://dbpedia.org/ontology/birthPlace
Where was hans lachmann-mosse born;http://dbpedia.org/ontology/birthPlace
what is the name of a funk album;http://dbpedia.org/ontology/genre
What type of music does shirley goodman make;http://dbpedia.org/ontology/genre
which county is william wyatt bibb from?;http://dbpedia.org/ontology/birthPlace
who is someone that was born in  fairfax;http://dbpedia.org/ontology/birthPlace
what kind of music is the album number ones;http://dbpedia.org/ontology/genre
what time zone is woodworth in?;http://dbpedia.org/ontology/timeZone
what city and country did  shinji nakae die  in;http://dbpedia.org/ontology/deathPlace
which album has riot grrrl as a genre;http://dbpedia.org/ontology/genre
These islands are an uninhabited external territory of Australia.;http://dbpedia.org/ontology/location
which city did domenico gilardi die in;http://dbpedia.org/ontology/deathPlace
Who's a film producer born in south korea;http://dbpedia.org/ontology/birthPlace
What is a video game that has to do with;http://dbpedia.org/ontology/genre
what genre of music is sid page in?;http://dbpedia.org/ontology/genre
What's an artist that would be labeled post-grunge;http://dbpedia.org/ontology/genre
what is final warning's genre;http://dbpedia.org/ontology/genre
which netflix genre is the title maria isabel;http://dbpedia.org/ontology/genre
what kind of game is fallout tactics;http://dbpedia.org/ontology/genre
what can be found in cambridge;http://dbpedia.org/ontology/location
Where was dan chiasson birthed?;http://dbpedia.org/ontology/birthPlace
Where is prentiss-payson house located in the world;http://dbpedia.org/ontology/location
who is a musician born in detroit;http://dbpedia.org/ontology/birthPlace
where is the artist bob weston from;http://dbpedia.org/ontology/birthPlace
Where was paulo edson nascimento costa born;http://dbpedia.org/ontology/birthPlace
which agricultural chemist was born in albany?;http://dbpedia.org/ontology/birthPlace
is eugen ducker from germany or france;http://dbpedia.org/ontology/birthPlace
what type of game is max payne 2?;http://dbpedia.org/ontology/genre
What genre of music is off the album crossfade;http://dbpedia.org/ontology/genre
what kind of music is played in b sides and rarities album;http://dbpedia.org/ontology/genre
where was harold f. kress born?;http://dbpedia.org/ontology/birthPlace
Who was born in tennessee;http://dbpedia.org/ontology/birthPlace
Which genre is the album anything is possible;http://dbpedia.org/ontology/genre
Who is someone that was born in new orleans?;http://dbpedia.org/ontology/birthPlace
what's the name of a heavy metal album;http://dbpedia.org/ontology/genre
which country is mauricio pinilla from;http://dbpedia.org/ontology/birthPlace
Who was born in wakefield.;http://dbpedia.org/ontology/birthPlace
What was gerald mccoy born?;http://dbpedia.org/ontology/birthPlace
Where was chris thomas born?;http://dbpedia.org/ontology/birthPlace
What genre of music is the album little creatures?;http://dbpedia.org/ontology/genre
What type of game is the agency: covert ops?;http://dbpedia.org/ontology/genre
what films have david storey written?;http://dbpedia.org/ontology/writer
where was johann ludwig, reichsgraf von wallmoden-gimborn last days;http://dbpedia.org/ontology/deathPlace
What genre is Blow-Up?;http://dbpedia.org/ontology/genre
what type of music does cannibal associated with;http://dbpedia.org/ontology/genre
what kind of game was  vampire rain;http://dbpedia.org/ontology/genre
Where was jordan senn born?;http://dbpedia.org/ontology/birthPlace
what is the name of an african American jazz singer;http://dbpedia.org/ontology/genre
what is the genre of the album hier und jetzt?;http://dbpedia.org/ontology/genre
what oakland based rap group performs west coast hip hop;http://dbpedia.org/ontology/genre
what louisiana city was  new orleans born in;http://dbpedia.org/ontology/birthPlace
what is the genre most commonly used to describe the chicago sound;http://dbpedia.org/ontology/genre
What kind of music does malcolm mclaren make;http://dbpedia.org/ontology/genre
what kind of music does look of love: the very best of abc feature;http://dbpedia.org/ontology/genre
what nationality is shyamaprasad;http://dbpedia.org/ontology/birthPlace
kustomized was best associated with what music genre?;http://dbpedia.org/ontology/genre
Which genre of music is gary hoey known for?;http://dbpedia.org/ontology/genre
what album is jazz fusion?;http://dbpedia.org/ontology/genre
Which city was bryan deasley born in;http://dbpedia.org/ontology/birthPlace
which adventure film was broadcasted in canada?;http://dbpedia.org/ontology/genre
what type of genre is cmt's next superstar;http://dbpedia.org/ontology/genre
What kind of tv series is alfred hitchcock presents;http://dbpedia.org/ontology/genre
what kind of music does cjchenier play;http://dbpedia.org/ontology/genre
Who was born in buenos aires;http://dbpedia.org/ontology/birthPlace
Where was princess elizabeth of yugoslavia's place of birth?;http://dbpedia.org/ontology/birthPlace
Whats the name of a location in the north american central time zone;http://dbpedia.org/ontology/timeZone
Which genre does the baseballs fall under?;http://dbpedia.org/ontology/genre
Where did muhammad juman die?;http://dbpedia.org/ontology/deathPlace
what type of music does jim mullen play;http://dbpedia.org/ontology/genre
what type of show is the lying game?;http://dbpedia.org/ontology/genre
what type of music does Quan Shi  play?;http://dbpedia.org/ontology/genre
What's an example of an art rock album;http://dbpedia.org/ontology/genre
what are documentary film tv programs;http://dbpedia.org/ontology/genre
What type of music genre is Aztec Camera?;http://dbpedia.org/ontology/genre
Who is a soul music artist;http://dbpedia.org/ontology/genre
whats the name of a tv program whose genre is a  action film;http://dbpedia.org/ontology/genre
what type of music is khia;http://dbpedia.org/ontology/genre
which genre does the artist marc cohn perform in;http://dbpedia.org/ontology/genre
Where did al carmines die;http://dbpedia.org/ontology/deathPlace
which genre does the astounding 12-string guitar of glen campbell correlate with;http://dbpedia.org/ontology/genre
what's the name of a blues artist;http://dbpedia.org/ontology/genre
what kind of music is on sutras?;http://dbpedia.org/ontology/genre
what is an alternative rock album?;http://dbpedia.org/ontology/genre
Name a person born in lisbon;http://dbpedia.org/ontology/birthPlace
dracula x: nocturne in the moonlight ost belongs to what musical genre?;http://dbpedia.org/ontology/genre
This Chinese actor known for his leading roles in various tv series was born in beijing.;http://dbpedia.org/ontology/birthPlace
Where was kenderick allen born?;http://dbpedia.org/ontology/birthPlace
Which city was carla diaz born in;http://dbpedia.org/ontology/birthPlace
who is a french soccer player born in suresnes;http://dbpedia.org/ontology/birthPlace
where was leonard wood born at?;http://dbpedia.org/ontology/birthPlace
where was bianca chiminello born;http://dbpedia.org/ontology/birthPlace
what is the name of an author born in buenos aires;http://dbpedia.org/ontology/birthPlace
Where in canada was eric peterson born;http://dbpedia.org/ontology/birthPlace
whats the genre of  my gentleman friend;http://dbpedia.org/ontology/genre
what game is a  simulation video game;http://dbpedia.org/ontology/genre
Where was brad rowe born;http://dbpedia.org/ontology/birthPlace
Who is a popular folk music artist;http://dbpedia.org/ontology/genre
What kind of metal is featured on the album faceless;http://dbpedia.org/ontology/genre
what kind of music does outkast perform;http://dbpedia.org/ontology/genre
what time zone is burdett in?;http://dbpedia.org/ontology/timeZone
Where was derick etwaroo born?;http://dbpedia.org/ontology/birthPlace
which country is camila giorgi from;http://dbpedia.org/ontology/birthPlace
who was born in bowie, maryland;http://dbpedia.org/ontology/birthPlace
what state is mountain view from?;http://dbpedia.org/ontology/location
what bob dylan songs did he write;http://dbpedia.org/ontology/writer
what is the genre of the album from the outside;http://dbpedia.org/ontology/genre
what types of music is no stars just talent;http://dbpedia.org/ontology/genre
hernan maisterra was born in what city?;http://dbpedia.org/ontology/birthPlace
what time zone does connersville belong to;http://dbpedia.org/ontology/timeZone
Where in the united states did albert hodges pass away;http://dbpedia.org/ontology/deathPlace
what is a 1997 gangsta rap album;http://dbpedia.org/ontology/genre
who is the story of charly written by;http://dbpedia.org/ontology/writer
Who was born in bytom?;http://dbpedia.org/ontology/birthPlace
What genre is the tv show nu, pogodi!?;http://dbpedia.org/ontology/genre
What type of music does chris conley make?;http://dbpedia.org/ontology/genre
whats an example of a progressive house album;http://dbpedia.org/ontology/genre
harrower glacier is in what country;http://dbpedia.org/ontology/location
who wrote bridesmaids;http://dbpedia.org/ontology/writer
what type of game is sonic advance?;http://dbpedia.org/ontology/genre
Who is someone born in united states;http://dbpedia.org/ontology/birthPlace
where did frans hals pass away;http://dbpedia.org/ontology/deathPlace
What genre is the program four feather falls;http://dbpedia.org/ontology/genre
Where was  born;http://dbpedia.org/ontology/birthPlace
what artist plays metalcore music?;http://dbpedia.org/ontology/genre
what kind of music is on baccara?;http://dbpedia.org/ontology/genre
what genre was the computer videogame grand ages: rome;http://dbpedia.org/ontology/genre
what album is of grunge genre;http://dbpedia.org/ontology/genre
what kind of music does bun b make;http://dbpedia.org/ontology/genre
What town is rancho camulos a part of?;http://dbpedia.org/ontology/location
where in japan is mori arinori from;http://dbpedia.org/ontology/birthPlace
cuatro caminos would be considered what genre of music?;http://dbpedia.org/ontology/genre
which time zones is kalocsa located in?;http://dbpedia.org/ontology/timeZone
what type of rock is the album  the tropic rot;http://dbpedia.org/ontology/genre
What is a good example of a rock music album;http://dbpedia.org/ontology/genre
Name an album from the pop rock genre;http://dbpedia.org/ontology/genre
what genre does robert plant perform in;http://dbpedia.org/ontology/genre
What is the name of a rock music artist;http://dbpedia.org/ontology/genre
Where in the united states is jones motor company;http://dbpedia.org/ontology/location
Name a christian rock album;http://dbpedia.org/ontology/genre
which city was camil petrescu born;http://dbpedia.org/ontology/birthPlace
who is the author of just a lil bit;http://dbpedia.org/ontology/writer
what tv genre is  prinsesa ng banyera;http://dbpedia.org/ontology/genre
Name someone born in the united states;http://dbpedia.org/ontology/birthPlace
Where did george ovey die?;http://dbpedia.org/ontology/deathPlace
what is an album featuring americana (music);http://dbpedia.org/ontology/genre
What genre is by the throat?;http://dbpedia.org/ontology/genre
What was the place of birth of  abraham janssens;http://dbpedia.org/ontology/birthPlace
what was the place of death of nehemiah perry;http://dbpedia.org/ontology/deathPlace
what is the name of a shooter game;http://dbpedia.org/ontology/genre
Who was born in jamnagar?;http://dbpedia.org/ontology/birthPlace
Where did walter capps die;http://dbpedia.org/ontology/deathPlace
what kind of programs is iris ii;http://dbpedia.org/ontology/genre
what is regina ezera's place of death?;http://dbpedia.org/ontology/deathPlace
Name an action game.;http://dbpedia.org/ontology/genre
what is an example of a rock music album from 1974;http://dbpedia.org/ontology/genre
What time zone does the chebanse township use;http://dbpedia.org/ontology/timeZone
who is the composer of sad but true;http://dbpedia.org/ontology/writer
what style of music is catch me?;http://dbpedia.org/ontology/genre
Who was born in florissant?;http://dbpedia.org/ontology/birthPlace
en tattendant could best be described by what genre of music?;http://dbpedia.org/ontology/genre
what is the name of a adult contemporary music musician;http://dbpedia.org/ontology/genre
gosta nystroem was born in what swedish province?;http://dbpedia.org/ontology/birthPlace
What genre is the album tone poems 2?;http://dbpedia.org/ontology/genre
what was denis leary's place of birth?;http://dbpedia.org/ontology/birthPlace
what kind of music is the up off the floor album;http://dbpedia.org/ontology/genre
Dragon Ash released what rap rock album in 1998?;http://dbpedia.org/ontology/genre
Where was jadon lavik born;http://dbpedia.org/ontology/birthPlace
Who wrote the story of dr. no (film)?;http://dbpedia.org/ontology/writer
Name a pop punk artist from Seattle, Washington;http://dbpedia.org/ontology/genre
where was gladys guevarra born;http://dbpedia.org/ontology/birthPlace
What time zone is oxford in?;http://dbpedia.org/ontology/timeZone
What city did frederic marlett bell-smith pass away?;http://dbpedia.org/ontology/deathPlace
Where did ali jawdat al-aiyubi die?;http://dbpedia.org/ontology/deathPlace
what is a pop music group;http://dbpedia.org/ontology/genre
What's a song written by james hetfield;http://dbpedia.org/ontology/writer
what is a work by ben moody;http://dbpedia.org/ontology/writer
What kind of music is on the rocks;http://dbpedia.org/ontology/genre
What professional footballer was born in basingstoke;http://dbpedia.org/ontology/birthPlace
Which type of music is on the album titled for every man;http://dbpedia.org/ontology/genre
what genre best describes the real deal;http://dbpedia.org/ontology/genre
What genre of music is off the album wise up ghost;http://dbpedia.org/ontology/genre
which thrash metal albums were recorded by german band rage?;http://dbpedia.org/ontology/genre
What genre of game is red faction?;http://dbpedia.org/ontology/genre
What kind of metal does sonny mayo play;http://dbpedia.org/ontology/genre
what album is a type of christian rock music?;http://dbpedia.org/ontology/genre
what genre is da storm;http://dbpedia.org/ontology/genre
who was the composer of world in my eyes;http://dbpedia.org/ontology/writer
who was born in maibara;http://dbpedia.org/ontology/birthPlace
Where did paul nash (artist) die;http://dbpedia.org/ontology/deathPlace
what style of music does thomas ring play;http://dbpedia.org/ontology/genre
Where is hasan sonmez from?;http://dbpedia.org/ontology/birthPlace
What writer was born in thailand?;http://dbpedia.org/ontology/birthPlace
Who was born in wakayama prefecture?;http://dbpedia.org/ontology/birthPlace
Who is an individual that was born in paris;http://dbpedia.org/ontology/birthPlace
Name an actress who was born in madrid?;http://dbpedia.org/ontology/birthPlace
what type of software is virtuoso universal server;http://dbpedia.org/ontology/genre
Who is a person born in munich;http://dbpedia.org/ontology/birthPlace
Which British football player was born in basingstoke;http://dbpedia.org/ontology/birthPlace
whats an album title classified as  indie rock;http://dbpedia.org/ontology/genre
What Italian Catholic priest was born in lecco?;http://dbpedia.org/ontology/birthPlace
who was born in doncaster;http://dbpedia.org/ontology/birthPlace
Name an Israeli violinist who plays classical music.;http://dbpedia.org/ontology/genre
which person was born in cullman, alabama;http://dbpedia.org/ontology/birthPlace
What genre of music is jasmine ann allen;http://dbpedia.org/ontology/genre
Name a person born in Los Angeles.;http://dbpedia.org/ontology/birthPlace
where was lee nguyen born;http://dbpedia.org/ontology/birthPlace
what music genre is drama;http://dbpedia.org/ontology/genre
what kinds of music is joe's menage;http://dbpedia.org/ontology/genre
where was marjorie housepian dobkin born;http://dbpedia.org/ontology/birthPlace
which indie pop artists currently reside in sweden?;http://dbpedia.org/ontology/genre
where did martin john spalding breathe his final breath;http://dbpedia.org/ontology/deathPlace
what music style is a touch of class;http://dbpedia.org/ontology/genre
what city and country was ramon flores born in;http://dbpedia.org/ontology/birthPlace
what is the type of music on the academy;http://dbpedia.org/ontology/genre
who wrote the screenplay for jean de florette;http://dbpedia.org/ontology/writer
which artist is from bordentown?;http://dbpedia.org/ontology/birthPlace
Which state can be found in house at 23 east street?;http://dbpedia.org/ontology/location
Who was born in muiden?;http://dbpedia.org/ontology/birthPlace
What time zone is used in loogootee, indiana;http://dbpedia.org/ontology/timeZone
What  genre of music does daddy dj create;http://dbpedia.org/ontology/genre
where is that place that peter janich was born;http://dbpedia.org/ontology/birthPlace
is slipping stitches hard rock or hip-hop music;http://dbpedia.org/ontology/genre
who wrote sherlock holmes?;http://dbpedia.org/ontology/writer
what albums is part of folk rock;http://dbpedia.org/ontology/genre
Where exactly did infante jaime, duke of segovia die;http://dbpedia.org/ontology/deathPlace
which town uses north american central time zone;http://dbpedia.org/ontology/timeZone
What's the time zone in russell;http://dbpedia.org/ontology/timeZone
what sort of music is milagro;http://dbpedia.org/ontology/genre
What type of music is the album faded love;http://dbpedia.org/ontology/genre
what's a good description of string quartets 1-3;http://dbpedia.org/ontology/genre
Where was ville siren born;http://dbpedia.org/ontology/birthPlace
Who wrote the story for pyare mohan?;http://dbpedia.org/ontology/writer
what is a rock and roll album;http://dbpedia.org/ontology/genre
what is jiang yi-huah's nationality?;http://dbpedia.org/ontology/birthPlace
Name a football sports game that was released in 2005;http://dbpedia.org/ontology/genre
Who's an american musician that writes hip hop music;http://dbpedia.org/ontology/genre
Which city was georg wannagat born in;http://dbpedia.org/ontology/birthPlace
which island country is surigao airport in;http://dbpedia.org/ontology/location
what is a song by Madonna from her 2000 studio album;http://dbpedia.org/ontology/writer
What is the genre of the tv program spawn;http://dbpedia.org/ontology/genre
Where was gisela elsner born;http://dbpedia.org/ontology/birthPlace
where did gusztav partos pass away?;http://dbpedia.org/ontology/deathPlace
What genre is the game wrc ii extreme in?;http://dbpedia.org/ontology/genre
Name a location in the central european time zone;http://dbpedia.org/ontology/timeZone
what kind of music is the haunted known for;http://dbpedia.org/ontology/genre
what kind of program was i want to be a hilton?;http://dbpedia.org/ontology/genre
what type of genre does turbonegro make;http://dbpedia.org/ontology/genre
who was born in brittany?;http://dbpedia.org/ontology/birthPlace
what is the genre of the album desire of the rhino king;http://dbpedia.org/ontology/genre
What type of hip hop is the album finally famous;http://dbpedia.org/ontology/genre
what songs have grant mclennan written lyrics to?;http://dbpedia.org/ontology/writer
who is a navy officer born in halifax;http://dbpedia.org/ontology/birthPlace
what is uncle sam's birth;http://dbpedia.org/ontology/birthPlace
What is a dance music album?;http://dbpedia.org/ontology/genre
what type of game is spider-man: mysterio's menace;http://dbpedia.org/ontology/genre
Which genre is the artist ed hale from;http://dbpedia.org/ontology/genre
Where was kari kimmel born?;http://dbpedia.org/ontology/birthPlace
what kind of music is indio known for;http://dbpedia.org/ontology/genre
what music does francis hime make?;http://dbpedia.org/ontology/genre
"what is the genre of the album another side of ""singles ii""?";http://dbpedia.org/ontology/genre
what kind of music can be found on the album peta strana sveta;http://dbpedia.org/ontology/genre
Where did meyer fortes pass away?;http://dbpedia.org/ontology/deathPlace
Where did ivo caprino die?;http://dbpedia.org/ontology/deathPlace
what category of game is amped 2 under;http://dbpedia.org/ontology/genre
what is a composition by j. d. souther;http://dbpedia.org/ontology/writer
Who was born in pratt?;http://dbpedia.org/ontology/birthPlace
what type of music is on this time around?;http://dbpedia.org/ontology/genre
Where is rosie rowell from;http://dbpedia.org/ontology/birthPlace
Name a country album;http://dbpedia.org/ontology/genre
Name a gothic rock album.;http://dbpedia.org/ontology/genre
what kind of music does pixie lott produce;http://dbpedia.org/ontology/genre
what kind of music is on screaming blue murder: dedicated to phil lynott?;http://dbpedia.org/ontology/genre
whats the genre of  yu yu hakusho: sai-kyou best selection album;http://dbpedia.org/ontology/genre
what is an action game?;http://dbpedia.org/ontology/genre
who are alternative rock artists;http://dbpedia.org/ontology/genre
Name someone who was born in south korea;http://dbpedia.org/ontology/birthPlace
what city and state did treg brown die in;http://dbpedia.org/ontology/deathPlace
ruffin drew fletcher house is located in what city?;http://dbpedia.org/ontology/location
where did vladimir istomin decease;http://dbpedia.org/ontology/deathPlace
what kinds of music is created by jayson sherlock;http://dbpedia.org/ontology/genre
Name a professional soccer player born in maidstone;http://dbpedia.org/ontology/birthPlace
what type of music is before the storm?;http://dbpedia.org/ontology/genre
name a locality located in central european time zone;http://dbpedia.org/ontology/timeZone
"What genre is the music album ""pure dynamite! live at the royal?""";http://dbpedia.org/ontology/genre
what film did bruce joel rubin  contribute to;http://dbpedia.org/ontology/writer
where was marshall warren nirenberg born;http://dbpedia.org/ontology/birthPlace
what kind of music is on native tongue (album)?;http://dbpedia.org/ontology/genre
what are some pop music artists;http://dbpedia.org/ontology/genre
where did kurt hoffmann die?;http://dbpedia.org/ontology/deathPlace
who is an artist who performs rock music;http://dbpedia.org/ontology/genre
what tv episode did david e. kelley write?;http://dbpedia.org/ontology/writer
what type of music is bleecker & macdougal known for;http://dbpedia.org/ontology/genre
what type of game is shade: wrath of angels;http://dbpedia.org/ontology/genre
Name a location in the north american central time zone.;http://dbpedia.org/ontology/timeZone
whats the name of a male indie rock artist;http://dbpedia.org/ontology/genre
which city in france was francoise brion born in;http://dbpedia.org/ontology/birthPlace
Name a rhythm and blues artist;http://dbpedia.org/ontology/genre
The film monster shark is a story by who?;http://dbpedia.org/ontology/writer
who is a football referee born in wellington;http://dbpedia.org/ontology/birthPlace
what are the musical roots of scattered order;http://dbpedia.org/ontology/genre
what sort of music album is group therapy;http://dbpedia.org/ontology/genre
where in new york was howard wainer's birthplace?;http://dbpedia.org/ontology/birthPlace
what music genre is sam watters?;http://dbpedia.org/ontology/genre
What subgenre of rock is featured on the who sell out;http://dbpedia.org/ontology/genre
what person was born in grayslake, illinois;http://dbpedia.org/ontology/birthPlace
who wrote the film oldboy;http://dbpedia.org/ontology/writer
which city did edward keane pass away in;http://dbpedia.org/ontology/deathPlace
where in the united states did herbert fields pass away?;http://dbpedia.org/ontology/deathPlace
where was dariusz dzwigala born in;http://dbpedia.org/ontology/birthPlace
What is the name of a popular jazz fusion artist;http://dbpedia.org/ontology/genre
what type of film is season of love?;http://dbpedia.org/ontology/genre
where was ludwig adolf wilhelm von lutzow given birth;http://dbpedia.org/ontology/birthPlace
what is town is contained in province of foggia;http://dbpedia.org/ontology/location
Which time zone is  gouldsboro, maine located in;http://dbpedia.org/ontology/timeZone
which voice actor was born in lima;http://dbpedia.org/ontology/birthPlace
where was alvin e. roth given birth;http://dbpedia.org/ontology/birthPlace
what type of genre is the show white collar in?;http://dbpedia.org/ontology/genre
who is an actress born in new york city;http://dbpedia.org/ontology/birthPlace
Name a power pop artist;http://dbpedia.org/ontology/genre
where was stanislav sukhina born;http://dbpedia.org/ontology/birthPlace
What genre of music does monte montgomery create;http://dbpedia.org/ontology/genre
which time zones is majs located in?;http://dbpedia.org/ontology/timeZone
where in india did john alexander pass away?;http://dbpedia.org/ontology/deathPlace
who was born in sokoto state;http://dbpedia.org/ontology/birthPlace
Where did niccolo galli die;http://dbpedia.org/ontology/deathPlace
Where was brian burke (ice hockey) born?;http://dbpedia.org/ontology/birthPlace
What type of music is on the album all points bulletin;http://dbpedia.org/ontology/genre
what is a census designated place in the north american central time zone;http://dbpedia.org/ontology/timeZone
what type of music does ryukyu underground make;http://dbpedia.org/ontology/genre
What is a cd that represents adult contemporary music?;http://dbpedia.org/ontology/genre
what type of music is in light syrup;http://dbpedia.org/ontology/genre
Where did michael de larrabeiti die;http://dbpedia.org/ontology/deathPlace
what is a work done by kurt weill;http://dbpedia.org/ontology/writer
where was carol duboc given birth;http://dbpedia.org/ontology/birthPlace
what is aldin Cajic's place of birth;http://dbpedia.org/ontology/birthPlace
What sort of show is awkward.;http://dbpedia.org/ontology/genre
"Who composed ""take your mama""?";http://dbpedia.org/ontology/writer
What genre does sophia the ocean perform?;http://dbpedia.org/ontology/genre
what genre of music does artist ximena sarinana create;http://dbpedia.org/ontology/genre
whats a rock music album;http://dbpedia.org/ontology/genre
what genre is the album a wrenched virile lore?;http://dbpedia.org/ontology/genre
what type of music is on essential?;http://dbpedia.org/ontology/genre
what tourist attractions are there in city of westminster?;http://dbpedia.org/ontology/location
Who's a wrestler born in las vegas, nevada;http://dbpedia.org/ontology/birthPlace
Name a post-hardcore album;http://dbpedia.org/ontology/genre
Who's a professional golfer born in albuquerque;http://dbpedia.org/ontology/birthPlace
where is danny bubp from;http://dbpedia.org/ontology/birthPlace
Which film did lindsay anderson write?;http://dbpedia.org/ontology/writer
What kind of software is yahoo! messenger?;http://dbpedia.org/ontology/genre
who was born in boulogne-billancourt;http://dbpedia.org/ontology/birthPlace
which country is st. joseph's catholic church located in?;http://dbpedia.org/ontology/location
billy bragg wrote the lyrics for what song?;http://dbpedia.org/ontology/writer
who was born in australia;http://dbpedia.org/ontology/birthPlace
what type of music does rudy grant play;http://dbpedia.org/ontology/genre
Who was an individual born in thailand?;http://dbpedia.org/ontology/birthPlace
What type of music is mike morasky best known for;http://dbpedia.org/ontology/genre
What is the name of a visual artist born in the united states?;http://dbpedia.org/ontology/birthPlace
What type of music do some girls play;http://dbpedia.org/ontology/genre
what genre of music is gass;http://dbpedia.org/ontology/genre
which nationality is sandra nashaat associated with;http://dbpedia.org/ontology/birthPlace
where did shanu lahiri die?;http://dbpedia.org/ontology/deathPlace
Where was robert vallee born;http://dbpedia.org/ontology/birthPlace
which artist performs progressive metal music?;http://dbpedia.org/ontology/genre
where was basil twist born?;http://dbpedia.org/ontology/birthPlace
what time zone does decatur follow;http://dbpedia.org/ontology/timeZone
in what genre does kiyoshi hikawa perform;http://dbpedia.org/ontology/genre
